,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y4Z5,Y5Z4,Y4Z3,Y3Z4,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y4Z0,Y0Z4,X5Y3,X3Y1,X2Y0,standard_y,Y1,X5Y0,X4Y2,X3Y5,X2Y4,X2Y3,X1Y5,X1Y3,X0Y5,X0Y3,X0Y2,Y4,X1Y2,X0Y1,Y2,X5Y4,X5Y2,X5Y1,X4Y5,X3Y2,X2Y5,X3Y4,X0Y4,X1Y0,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9627918881466941,0.9627918881466941,0.7265968271185355,0.7265968271185355,0.724298820656289,0.724298820656289,0.6978629116963264,0.6978629116963264,0.6394736947203203,0.6394736947203203,0.6080363963919531,0.6080363963919528,0.5828414142186916,0.5828414142186915,0.47305066131356854,0.47305066131356854,0.4290209841319056,0.4290209841319055,0.3749317381060184,0.3749317381060183,0.34456706291465933,0.34456706291465933,0.3294786484694515,0.3294786484694515,0.26696331583041827,0.2669633158304182,0.17009129070200174,0.17009129070200169,0.06623146955965081,0.06623146955965076,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0017338707744300637,0.0017338707744300637,0.0013085122744018083,0.45963394419107384,0.0013043738450139058,0.02643704060202668,0.0012567659969363685,0.026434734449899536,0.6394736947203203,0.6394736947203203,0.001094999397557399,0.26346989222110384,0.10979151999564732,0.0010496263072869829,0.10978980777987002,0.0008519065507035526,0.4290209841319056,0.4290209841319056,0.37493173810601843,0.3749317381060183,0.0006205232590492137,0.2634683474963063,0.3294786484694515,0.32947864846945163,0.00048076837462176364,0.4596323330516479,0.17009129070200174,0.17009129070200169,0.06623146955965079,0.06623146955965073,2.7755575615628914e-17,5.421010862427522e-20,0.0,1.2479167005308156e-16,0.0,0.0,5.551115123125783e-17,0.0,0.0,3.2526065174565133e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,5.551115123125783e-17,1.3877787807814457e-17,6.938893903907228e-17,8.44375050510045e-18,8.326672684688674e-17,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,1.3877787807814457e-17,8.664673903101112e-18,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.1102230246251565e-16,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0007193719662816408,0.0007193719662816408,0.000542893427596705,0.4596335858065697,8.68682711844833e-05,2.1006115979898295e-05,0.00026397315016661105,2.100580054514638e-05,0.0005081255059694676,0.0005081255059694676,8.686795691566687e-05,0.00020935268855865781,0.1097908849494943,0.0004354832849536738,0.10979059021445517,0.0003534506143742282,0.0003408998781863673,0.05408936438968757,0.00029792058798048745,0.05408911058642208,0.0002639729042801178,0.000209352477271693,0.32947864846945146,0.3294786484694515,0.0001994677435470186,0.4596333084704721,0.10385984205124615,0.0001351544619622772,0.10385976744550554,5.262749548410709e-05,1.3877787807814457e-17,1.3234889800848443e-23,0.0,3.3881317890172014e-20,2.710505431213761e-20,2.6469779601696886e-23,3.469446951953614e-18,1.3877787807814457e-17,0.0,6.776263578034403e-21,3.970466940254533e-23,1.3234889800848443e-23,0.0,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,9.278819563684426e-18,6.938893903907228e-18,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,3.3881317890172014e-20,2.710505431213761e-20,6.776263578034403e-21,0.0,9.27882031462321e-18,0.0,2.710505431213761e-20,0.0,0.0,0.0,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.395958367983908e-06,0.00035665299028449536,1.8081745074071101e-06,0.0022316028906521385,5.9591049667810384e-05,4.885792694200823e-05,8.791953488951701e-07,4.885791294745992e-05,6.85985962388234e-05,6.859859623882338e-05,5.9591045738555066e-05,6.848305769413703e-05,0.2196839500427193,1.4504315842263108e-06,0.2196840454627415,0.00024246513681295152,4.885842196561867e-05,0.00026261295233088506,6.848319048427629e-05,0.00026261292987186507,8.791953339689848e-07,6.848304955402645e-05,0.21968912746957003,0.0015996776348515267,0.0003566455610635429,0.0022316022569974,0.10385982152343387,1.824629202255156e-05,0.10385982016367892,7.1048830876671025e-06,1.0842021724855044e-19,1.6543612251060553e-24,0.0,6.830526626217881e-18,1.0164395367051604e-20,0.0,0.0,0.0,1.0842021724855044e-19,2.6469779601696886e-22,1.9387045606711586e-26,6.617444900424222e-24,0.0,3.308722450212111e-24,0.0,6.938893903907228e-18,1.9852334701272664e-23,7.401085009222651e-18,1.0842021724855044e-19,5.293955920339377e-23,1.3552527156068805e-20,0.0,1.5881867761018131e-22,5.293955920339377e-23,1.3552527156068805e-20,0.0,3.3881317890172014e-21,7.40108497400595e-18,0.0,5.293955920339377e-23,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,3.3881317890172014e-21,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970466940254533e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.1468100474579315e-06,0.0015422650368253255,3.2059148651087117e-07,6.755045416128578e-06,0.00015340358220838614,7.5785147021585685e-06,7.877705321031067e-07,7.5784967469453695e-06,1.2450965783027967e-05,1.2450965783027967e-05,0.00015340358187515899,9.118415762649233e-06,0.001910538012123558,3.20481071777155e-07,0.001910543511302966,0.001542252495163862,7.578506098438222e-06,7.949270890920873e-07,9.118401459130655e-06,7.949270868524505e-07,7.877705316625126e-07,9.118403088955307e-06,0.001910543466977328,4.842210269973681e-06,0.0015422636111087806,6.755032705325929e-06,0.0009032310706729397,9.11780615814267e-06,0.0009032310702833679,7.578121974156767e-06,5.421010862427522e-20,1.6543612251060553e-24,0.0,6.590975120822525e-20,0.0,1.6155871338926322e-27,0.0,5.421010862427522e-20,5.421010862427522e-20,2.0679515313825692e-25,1.6155871338926322e-27,8.271806125530277e-25,0.0,0.0,1.9387045606711586e-26,0.0,1.2924697071141057e-26,1.2418063133408575e-18,1.0587911840678754e-22,6.203854594147708e-25,2.117582368135751e-22,1.6155871338926322e-27,0.0,0.0,2.117582368135751e-22,1.0587911840678754e-22,1.6543612251060553e-24,1.2418063072068561e-18,0.0,5.293955920339377e-23,0.0,0.0,0.0,6.776263578034403e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.237056214826616e-11,8.524776793438591e-07,1.847223664668332e-12,6.044745756306396e-08,8.479158328356101e-08,1.636994176643165e-07,4.539421588032944e-12,1.63699417664198e-07,2.689481856101182e-07,2.689481856101182e-07,8.479158328347507e-08,1.9696051128180806e-07,9.418332155522568e-07,1.847139445773998e-12,9.418332138721192e-07,8.524776822871323e-07,1.6369941768615153e-07,4.1416310208832844e-09,1.969605112778982e-07,4.14163102087784e-09,4.53942158803176e-12,1.9696051128172441e-07,9.418326227006983e-07,6.045728790292675e-08,8.524776792582147e-07,6.044745756305044e-08,4.4526159606771893e-07,1.96960511274773e-07,4.4526159606762936e-07,1.6369941768413463e-07,4.235164736271502e-22,1.8932661725304283e-29,0.0,1.406207041340147e-23,0.0,0.0,0.0,0.0,0.0,1.3805065841367707e-30,1.925929944387236e-34,0.0,0.0,1.262177448353619e-29,7.888609052210118e-31,0.0,1.1832913578315177e-30,2.9766412306126234e-18,8.271806125530277e-25,3.944304526105059e-31,0.0,0.0,0.0,5.9164567891575885e-31,0.0,5.169878828456423e-26,0.0,2.976641230615483e-18,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,5.048709793414476e-29,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.2576310466602833e-18,3.730395840993074e-09,1.8779468529347667e-19,1.4041930559994035e-12,3.7104334771529616e-10,7.632206044133806e-09,4.61492166072329e-19,7.632206044133806e-09,1.253925027203425e-08,1.253925027203425e-08,3.7104334771529533e-10,9.182947783146192e-09,5.336986097369747e-09,1.8778612356282534e-19,5.336986097337569e-09,3.730395841068194e-09,7.632206044133806e-09,9.624939311341387e-14,9.182947783146192e-09,9.62493931134136e-14,4.614921660723288e-19,9.182947783146192e-09,5.3369860973694265e-09,1.4041943501438672e-12,3.730395840993074e-09,1.4041930559994035e-12,2.5231177170046947e-09,9.182947783146189e-09,2.523117717004694e-09,7.632206044133803e-09,0.0,0.0,0.0,1.0339505220941693e-24,4.1359030627651384e-25,0.0,0.0,0.0,0.0,2.350988701644575e-38,7.174648137343064e-43,6.162975822039155e-33,7.174648137343064e-43,3.0814879110195774e-33,1.504632769052528e-36,4.1359030627651384e-25,7.52316384526264e-37,3.967262638009463e-19,2.524354896707238e-29,4.70197740328915e-38,0.0,7.174648137343064e-43,3.76158192263132e-37,9.4039548065783e-38,0.0,2.0194839173657902e-28,6.162975822039155e-33,3.967262638009468e-19,0.0,4.81482486096809e-35,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622231866529366e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.8023659760854002e-17,3.730395840995157e-09,2.6913677287500256e-18,2.012407598371381e-11,3.71043347697686e-10,7.632206044133808e-09,6.613845769689666e-18,7.632206044133808e-09,1.253925027203425e-08,1.2539250272034254e-08,3.7104334769768517e-10,9.182947783146197e-09,1.1330610245295979e-08,2.6912450270027434e-18,1.1330610245263802e-08,3.730395841154636e-09,7.632206044133808e-09,1.3793865574044393e-12,9.182947783146197e-09,1.3793865574044352e-12,6.613845769689663e-18,9.182947783146197e-09,1.133061024523027e-08,2.012411535953385e-11,3.730395840995157e-09,2.012407598371381e-11,5.356668151788309e-09,9.182947783146175e-09,5.356668151788307e-09,7.632206044133793e-09,0.0,0.0,0.0,5.165839864473551e-25,0.0,0.0,1.0339757656912846e-25,0.0,5.169878828456423e-26,1.504632769052528e-36,1.1479437019748901e-41,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.2037062152420224e-35,3.967414132739104e-19,4.0389678347315804e-28,7.52316384526264e-37,0.0,0.0,0.0,7.52316384526264e-37,0.0,4.0389678347315804e-28,1.232595164407831e-32,3.967414132739109e-19,0.0,3.851859888774472e-34,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058451752097371e-28,2.465190328815662e-32,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.244463733058732e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.8023659760854002e-17,3.730395840995157e-09,2.6913677287500256e-18,2.012407598371381e-11,3.71043347697686e-10,7.632206044133808e-09,6.613845769689666e-18,7.632206044133808e-09,1.253925027203425e-08,1.2539250272034254e-08,3.7104334769768517e-10,9.182947783146197e-09,1.1330610245295979e-08,2.6912450270027434e-18,1.1330610245263802e-08,3.730395841154636e-09,7.632206044133808e-09,1.3793865574044393e-12,9.182947783146197e-09,1.3793865574044352e-12,6.613845769689663e-18,9.182947783146197e-09,1.133061024523027e-08,2.012411535953385e-11,3.730395840995157e-09,2.012407598371381e-11,5.356668151788309e-09,9.182947783146175e-09,5.356668151788307e-09,7.632206044133793e-09,0.0,0.0,0.0,5.165839864473551e-25,0.0,0.0,1.0339757656912846e-25,0.0,5.169878828456423e-26,1.504632769052528e-36,1.1479437019748901e-41,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.2037062152420224e-35,3.967414132739104e-19,4.0389678347315804e-28,7.52316384526264e-37,0.0,0.0,0.0,7.52316384526264e-37,0.0,4.0389678347315804e-28,1.232595164407831e-32,3.967414132739109e-19,0.0,3.851859888774472e-34,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058451752097371e-28,2.465190328815662e-32,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.244463733058732e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.8023659760854002e-17,3.730395840995157e-09,2.6913677287500256e-18,2.012407598371381e-11,3.71043347697686e-10,7.632206044133808e-09,6.613845769689666e-18,7.632206044133808e-09,1.253925027203425e-08,1.2539250272034254e-08,3.7104334769768517e-10,9.182947783146197e-09,1.1330610245295979e-08,2.6912450270027434e-18,1.1330610245263802e-08,3.730395841154636e-09,7.632206044133808e-09,1.3793865574044393e-12,9.182947783146197e-09,1.3793865574044352e-12,6.613845769689663e-18,9.182947783146197e-09,1.133061024523027e-08,2.012411535953385e-11,3.730395840995157e-09,2.012407598371381e-11,5.356668151788309e-09,9.182947783146175e-09,5.356668151788307e-09,7.632206044133793e-09,0.0,0.0,0.0,5.165839864473551e-25,0.0,0.0,1.0339757656912846e-25,0.0,5.169878828456423e-26,1.504632769052528e-36,1.1479437019748901e-41,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.2037062152420224e-35,3.967414132739104e-19,4.0389678347315804e-28,7.52316384526264e-37,0.0,0.0,0.0,7.52316384526264e-37,0.0,4.0389678347315804e-28,1.232595164407831e-32,3.967414132739109e-19,0.0,3.851859888774472e-34,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058451752097371e-28,2.465190328815662e-32,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.244463733058732e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
