,Y4Z3,Y3Z4,Y1Z4,Y4Z1,Y0Z3,Y3Z0,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y5Z0,Y0Z5,Y2Z3,Y3Z2,Y1Z3,Y3Z1,Y5Z2,Y2Z5,Y2Z0,Y0Z2,Y1Z2,Y2Z1,Y5Z3,Y3Z5,Y4Z0,Y0Z4,Y2Z4,Y4Z2,Y1Z5,Y5Z1,standard_y,Y4,Y3,X3Y4,X2Y4,X0Y4,Y0,X5Y4,X5Y1,X4Y3,X4Y1,X3Y1,X2Y0,X0Y2,Y5,X1Y0,X3Y5,X2Y3,X1Y5,X0Y5,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1Y3,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9987401105306297,0.9987401105306297,0.9738587963010674,0.9738587963010672,0.8448510885666276,0.8448510885666275,0.6077777858247475,0.6077777858247475,0.5481190538116991,0.5481190538116991,0.5103450263087494,0.5103450263087494,0.4447032857849972,0.4447032857849971,0.4154939280349922,0.41549392803499197,0.34956656460106916,0.34956656460106916,0.34583182333805484,0.34583182333805484,0.3438142790862583,0.34381427908625817,0.3292989650179018,0.32929896501790173,0.28859743540534327,0.28859743540534316,0.22480756642724742,0.22480756642724736,0.10373268907830357,0.10373268907830356,3.7470027081099033e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003054541053483892,0.0030545410534838923,0.5583668114891119,0.0029784441840606224,0.5562550029022723,0.0025838877470698877,0.278480360904767,0.001858824111120244,0.5481190538116992,0.5481190538116991,0.5103450263087497,0.5103450263087497,0.21989677075997852,0.0013600779909878217,0.5583603136270783,0.001270744257965038,0.34956656460106916,0.34956656460106916,0.345831823338055,0.34583182333805496,0.3438142790862582,0.34381427908625833,0.2784759782916729,0.0010071260750532248,0.0008826447492004992,0.5562497018782757,0.21989363952550398,0.0006875501780147788,0.10373268907830359,0.10373268907830359,9.80118763926896e-17,4.336808689942018e-19,4.336808689942018e-19,5.551115123125783e-17,0.0,2.168404344971009e-19,5.551115123125783e-17,4.336808689942018e-19,5.551115123125783e-17,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,1.3877787807814457e-17,1.0460956160264116e-18,1.0842021724855044e-19,2.168404344971009e-19,5.551115123125783e-17,1.3877787807814457e-17,1.3609602618334964e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-19,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,5.445984166252512e-07,0.000277914012410984,0.0006389747065505323,5.310309988454876e-07,1.1043723186089451,0.0004025673093751011,0.17474623703479564,3.3141236276604264e-07,0.0006272496746890789,1.10437224683373,0.5103450263087494,0.5103450263087494,0.5637097598082094,0.00021189888685882265,0.0006389745260557027,0.0002779135711649041,0.34956656460106905,0.3495665646010691,0.3458318233380547,0.34583182333805473,0.0003934499142304996,0.5637098039744066,0.1747461424304505,0.0001569093064106383,1.5736797261537996e-07,1.1043722521601116,0.5637097228338894,1.225842873744341e-07,0.00011870832627785666,0.17474598676695807,1.5265566588595902e-16,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.1102230246251565e-16,5.293955920339377e-23,2.710505431213761e-20,5.421010862427522e-20,0.0,1.3234889800848443e-23,0.0,0.0,4.163336342344337e-17,6.886900752011798e-21,0.0,0.0,2.710505431213761e-20,4.163336342344337e-17,1.2189541765860394e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,5.551115123125783e-17,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.9852334701272664e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970466940254533e-23,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.9392942992809085e-10,2.150835563460402e-08,2.8990170499548784e-05,2.6594571405110093e-10,0.003907337926747424,3.115555354169161e-08,0.6850879638354046,1.65974675024255e-10,2.8990168818172873e-05,0.003907337926625056,0.6850900643169642,0.0018056317987556162,0.2178803395280493,1.639931251547162e-08,2.8990170498351567e-05,2.1508355616703712e-08,0.34956656460106916,0.3495665646010692,0.21787464674475066,0.0012235740627421115,9.008052693388772e-06,0.21788033969037424,0.6850879638178595,1.2143550117506497e-08,1.9392722957985546e-10,0.003907337926634934,0.21788033952914293,6.139145531639255e-11,2.7178322311908316e-06,0.6850879635290543,9.801102767953173e-17,2.5849394142282115e-26,1.6543612251060553e-24,0.0,5.169878828456423e-26,0.0,8.673617379884035e-19,0.0,2.541098841762901e-21,6.617444900424222e-24,4.235164736271502e-22,2.524354896707238e-29,0.0,0.0,5.551115123125783e-17,1.101344806557085e-24,0.0,1.6543612251060553e-24,1.6940658945086007e-21,1.6263032587282567e-19,1.5456616717335882e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,6.462348535570529e-27,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,2.524354896707238e-29,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.404295289254279e-12,1.322549664176702e-11,3.4269696552734613e-06,1.776620352109395e-12,2.830275187628799e-08,1.1690490012332732e-11,0.00041331662236126723,2.404295254150621e-12,3.4269696549215483e-06,2.8302751876284637e-08,0.00041331662254391567,1.3079070643230729e-08,0.5674446760852484,1.0083943948928959e-11,3.4269696552730014e-06,1.3225496641579741e-11,0.0002108940834709572,0.5674446995455136,0.5674446755800107,8.862942940448409e-09,1.1750083579985279e-06,0.5674446760859033,0.0004133166223612395,1.1690485167009552e-11,2.4042952881357342e-12,2.8302751876285854e-08,0.5674446760852015,4.101186941392238e-13,3.4269689022262235e-06,0.00041331662235812255,4.235181901884799e-22,1.0097419586828951e-28,1.6155871338926322e-27,0.0,1.0097419586828951e-28,0.0,0.0,9.860761315262648e-32,1.0339757656912846e-25,0.0,0.0,1.5407439555097887e-33,0.0,8.271806125530277e-25,0.0,5.7201810012234525e-31,3.944304526105059e-31,1.6155871338926322e-27,2.0679515313825692e-25,0.0,9.627982319015381e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0
5,6.975006127917846e-12,1.1925785844586328e-10,6.252732871066652e-06,6.214060854008903e-12,2.2079675790221847e-08,1.9634584333948227e-10,1.1302260623218483e-07,6.975006045189621e-12,6.252732882878798e-06,2.207967579020905e-08,1.1302260684505427e-07,3.2891105671649905e-09,0.0006967252813004935,1.9634583107335433e-10,6.252732871064016e-06,1.192578584427458e-10,5.7669587536054254e-08,0.0006967252751484771,0.0006967252736889457,3.2890976642846145e-09,6.25273054017481e-06,0.0006967252813017025,1.1302260623213452e-07,1.963458419931358e-10,6.975006064034092e-12,2.2079675790210803e-08,0.0006967252813001115,6.974998624999404e-12,6.252732846563457e-06,1.1302260623059735e-07,1.6414365280349143e-24,0.0,1.2924697071141057e-26,7.754818242684634e-26,0.0,2.407412430484045e-35,1.6543612251060553e-24,0.0,5.048709793414476e-29,5.169878828456423e-26,2.117582368135751e-22,1.232595164407831e-31,0.0,0.0,0.0,5.727110964701542e-31,1.5407439555097887e-33,0.0,7.573064690121713e-29,0.0,4.767044037913342e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611118645726067e-35,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,1.4791141972893971e-31,3.101927297073854e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.5186697898067698e-15,8.573544106390781e-15,1.2461942079605067e-07,3.134796945790775e-15,2.883356055841813e-12,1.4115460249416867e-14,3.924927936210337e-09,3.5186697897864136e-15,1.2461942079605252e-07,2.8833560558418113e-12,3.9249279362103315e-09,4.295203682545808e-13,6.506319675321139e-07,1.4115463087541738e-14,1.2461942079605062e-07,8.573544106390692e-15,3.922551284490348e-09,6.506319705558953e-07,6.506319674707166e-07,4.2952061244142514e-13,1.2461942075159965e-07,6.506319675325011e-07,3.924927936210336e-09,1.4115460249212254e-14,3.51866978980651e-15,2.8833560558418113e-12,6.506319675318692e-07,3.5186690997442223e-15,1.2461942079452246e-07,3.924927936210328e-09,2.0135674605766326e-28,1.9721522630525295e-31,7.888609052210118e-31,1.5777218104420236e-30,9.62964972193618e-35,1.4349296274686127e-42,2.0194839173657902e-28,7.346839692639297e-40,0.0,0.0,0.0,4.70197740328915e-38,0.0,0.0,0.0,7.032441150138065e-37,2.938735877055719e-39,4.81482486096809e-35,1.232595164407831e-32,0.0,1.0299527678867633e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.877471754111438e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346839692639297e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.410593220986745e-37,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.07192560368279e-15,1.2618278209435722e-16,3.1945319733028915e-08,9.549827939610306e-16,7.807310534363041e-17,2.0774699738423767e-16,8.575968574227014e-12,1.0719256036827903e-15,3.19453197330289e-08,7.807310534363036e-17,8.57596857422701e-12,1.1630193527173859e-17,9.407979908025054e-09,2.0774703912967512e-16,3.19453197330289e-08,1.2618278209435715e-16,8.575893437094099e-12,9.407979908030384e-09,9.40797990801564e-09,1.163020013463237e-17,3.194531973286986e-08,9.407979907721154e-09,8.57596857422701e-12,2.0774699738423764e-16,1.07192560368279e-15,7.807310534363036e-17,9.407979907679647e-09,1.0719253936117836e-15,3.19453197330289e-08,8.575968574227014e-12,8.077997299221381e-28,0.0,0.0,6.162975822039155e-33,0.0,5.473822126268817e-48,6.162975822039155e-33,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,8.17794567909464e-42,0.0,7.52316384526264e-37,3.009265538105056e-36,0.0,5.1404636218679826e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.793662034335766e-43,0.0,2.7369110631344083e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.603907817836605e-16,1.7533182531720284e-16,9.994590353268835e-09,2.319831329760176e-16,1.397201954447078e-16,2.886658516402457e-16,8.575986391017332e-12,2.603907817836605e-16,9.994590353268831e-09,1.3972019544470776e-16,8.575986391017328e-12,2.081347866873472e-17,1.7485496588565208e-08,2.886659096456168e-16,9.994590353268831e-09,1.7533182531720284e-16,8.575846742538273e-12,1.7485496588549802e-08,1.748549658853506e-08,2.081349049345053e-17,9.994590353049046e-09,1.7485496588366638e-08,8.575986391017328e-12,2.886658516402457e-16,2.603907817836605e-16,1.3972019544470776e-16,1.748549658835698e-08,2.6039066051884487e-16,9.994590353268831e-09,8.575986391017332e-12,8.27180637204931e-25,2.465190328815662e-32,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,6.018531076210112e-36,9.244463733058732e-33,0.0,9.183549615799121e-41,0.0,3.009265538105056e-36,0.0,7.281161873642597e-43,1.793662034335766e-43,7.52316384526264e-37,6.018531076210112e-36,0.0,9.836136773855145e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587324068671532e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.603907817836605e-16,1.7533182531720284e-16,9.994590353268835e-09,2.319831329760176e-16,1.397201954447078e-16,2.886658516402457e-16,8.575986391017332e-12,2.603907817836605e-16,9.994590353268831e-09,1.3972019544470776e-16,8.575986391017328e-12,2.081347866873472e-17,1.7485496588565208e-08,2.886659096456168e-16,9.994590353268831e-09,1.7533182531720284e-16,8.575846742538273e-12,1.7485496588549802e-08,1.748549658853506e-08,2.081349049345053e-17,9.994590353049046e-09,1.7485496588366638e-08,8.575986391017328e-12,2.886658516402457e-16,2.603907817836605e-16,1.3972019544470776e-16,1.748549658835698e-08,2.6039066051884487e-16,9.994590353268831e-09,8.575986391017332e-12,8.27180637204931e-25,2.465190328815662e-32,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,6.018531076210112e-36,9.244463733058732e-33,0.0,9.183549615799121e-41,0.0,3.009265538105056e-36,0.0,7.281161873642597e-43,1.793662034335766e-43,7.52316384526264e-37,6.018531076210112e-36,0.0,9.836136773855145e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587324068671532e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
