,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y5Z4,Y4Z5,Y4Z2,Y2Z4,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y1Z2,Y2Z1,Y3Z5,Y5Z3,Y1Z4,Y4Z1,Y4Z3,Y3Z4,Y3Z2,Y2Z3,Y0Z2,Y2Z0,X5Y3,X5Y1,X3Y0,X2Y1,X0Y4,standard_y,Y5,Y3,Y2,X5Y0,X4Y1,X3Y5,X3Y2,X2Y5,X2Y3,X2Y0,X1Y0,X0Y3,X0Y2,X0Y1,X5Y4,X3Y4,X3Y1,X2Y4,X1Y4,X1Y3,X1Y2,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8419199045509562,0.8419199045509562,0.8345502885760898,0.8345502885760898,0.7361315371336714,0.7361315371336714,0.6829499338332965,0.6829499338332965,0.682004560587978,0.6820045605879779,0.6310379652956766,0.6310379652956766,0.6178163488614024,0.6178163488614024,0.6006683617497799,0.6006683617497799,0.5280186220192247,0.5280186220192247,0.5150177257913495,0.5150177257913493,0.3785728437681991,0.378572843768199,0.36922983406291854,0.3692298340629185,0.28192452285640507,0.281924522856405,0.1078566833027319,0.1078566833027319,0.09160260807956397,0.0916026080795639,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0682799628628896e-05,5.0682799628628896e-05,0.09841875277626251,5.0239155562518695e-05,0.09841874993024304,4.4314437745428504e-05,4.1112954410217736e-05,0.5913473259197133,0.3127747271940906,4.1056043815150734e-05,0.6310379652956766,0.6310379652956766,0.33589182651583455,3.7191972831826994e-05,0.6006683617497799,0.6006683617497798,0.5280186220192247,0.5280186220192247,0.5150177257913495,0.5150177257913493,0.37857284376819905,0.3785728437681991,0.3127747252892914,2.2227294539026038e-05,1.6971595546192694e-05,0.33589182488553615,0.1078566833027319,0.1078566833027319,5.51439229035993e-06,0.5913473245162515,0.0,0.0,0.0,2.7755575615628914e-17,5.551115123125783e-17,2.775896374741793e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,3.3881317890172014e-21,0.0,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,3.3881317890172014e-21,2.064642808932357e-21,0.0,3.3881317890172014e-21,2.1705219273391446e-21,0.0,0.0,4.163336342344337e-17,1.6940658945086007e-21,3.3881317890172014e-21,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.7818464282617185e-06,5.7818464282617185e-06,0.0984187514597771,5.731235927700305e-06,0.09841875142273893,5.055349654641079e-06,4.690127426933438e-06,0.5913473257558928,0.0003790630798711569,4.4081272345377595e-07,0.0007647778875598626,0.0007647778875598627,0.0004070795344705563,4.40806167903907e-07,0.6006683617497799,0.60066836174978,0.1494460562731061,0.0006399249942924141,0.0006241687347639073,0.4071611216980483,0.00045880621399524673,0.14944539047668243,0.0003790630798411142,5.995666525233195e-07,5.995633684748565e-07,0.00040707953444484306,0.00013071544178301054,0.4071606642620701,6.290767203404792e-07,0.591347325737628,0.0,0.0,4.1359030627651384e-25,6.776263578034403e-20,1.734723475976807e-18,9.713085624842672e-17,1.3877787807814457e-17,0.0,8.326672684688674e-17,5.293955920339377e-23,4.1359030627651384e-25,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.6469779601696886e-23,1.357093192469811e-25,4.1359030627651384e-25,0.0,3.2311742677852644e-26,2.117582368135751e-22,4.1359030627651384e-25,0.0,2.117582368135751e-22,6.203854594147708e-25,0.0,2.710505431213761e-20,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,4.1359030627651384e-25,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7.550160947223694e-07,7.550160947223693e-07,0.0004491208785816746,6.662607373968725e-07,0.0004491208785787925,4.769852233287833e-08,4.7685271724622376e-08,0.002698534848250375,8.033731880995759e-07,5.7562640679458055e-08,1.6208438182443721e-06,1.6208438182443721e-06,8.627502935169723e-07,5.7562640675612936e-08,0.0027410701559478752,0.0027410701559478752,0.0006819759267932899,3.3407045495499776e-08,3.3379150379221215e-08,0.0018580252487079795,6.953471258020509e-07,0.000681975926779643,8.033731880984902e-07,7.82935701603615e-08,7.829357015843521e-08,8.627502935160432e-07,6.953341166598025e-07,0.0018580252486986035,6.662520894866082e-07,0.0026985348482489535,0.0,0.0,1.0097419586828951e-28,7.237830359838992e-25,5.204170427930421e-18,5.439208835903689e-20,5.421010862427522e-20,1.0587911840678754e-22,0.0,7.754818242684634e-26,1.0097419586828951e-28,0.0,8.271806125530277e-25,0.0,4.1359030627651384e-25,1.550963648536927e-25,8.551682657938339e-29,0.0,1.0339757656912846e-25,8.944355699474591e-30,1.0339757656912846e-25,5.048709793414476e-29,5.204170427930421e-18,1.0339757656912846e-25,1.0097419586828951e-28,8.673617379884035e-18,4.1359030627651384e-25,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,1.0097419586828951e-28,2.0679515313825692e-25,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,2.1197353125971302e-07,2.1197353125971302e-07,2.852302670842051e-10,1.8705489978890267e-07,2.8523026708406087e-10,1.3389744307858208e-08,1.3389744307858208e-08,1.713801010399038e-09,3.921313721401076e-07,1.6160921996835568e-08,7.911437920610266e-07,7.911437920610266e-07,4.211137008585367e-07,1.6160921996578387e-08,1.7408145779122177e-09,1.7408145779122175e-09,4.331131884980378e-10,1.6299460424847398e-08,1.6299460424847398e-08,1.1800053464735832e-09,3.394017817335252e-07,4.331131884959729e-10,3.921313721400659e-07,2.1981206304999223e-08,2.1981206304870394e-08,4.2111370085850094e-07,3.394017817335252e-07,1.1800053464721648e-09,1.8705489978890267e-07,1.7138010103989665e-09,1.9721522630525295e-31,9.860761315262648e-32,0.0,9.860761315262648e-32,3.469446951953614e-18,3.9678820008403046e-23,2.5849394142282115e-26,5.293955920339377e-23,0.0,6.162975822039155e-33,1.262177448353619e-29,0.0,1.9721522630525295e-31,2.7755575615628914e-17,1.9721522630525295e-31,1.8488927466117464e-32,1.281879662020064e-29,0.0,4.930380657631324e-32,1.6873332438451128e-31,4.930380657631324e-32,1.262177448353619e-29,0.0,2.465190328815662e-32,1.262177448353619e-29,1.0408340855860843e-17,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,1.262177448353619e-29,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.452457884817753e-09,9.452457884817751e-09,7.844910492510913e-10,8.341270496820053e-09,7.844910492510907e-10,5.970839538613783e-10,5.97083953861378e-10,4.713600581732529e-09,3.2132326881306552e-09,7.20658063513568e-10,6.482850580886272e-09,6.482850580886271e-09,3.450721888517674e-09,7.206580635135677e-10,4.7878981033072106e-09,4.7878981033072106e-09,1.191224981703671e-09,1.3356227722912326e-10,1.335622772291228e-10,3.245460735426445e-09,2.7811518714353953e-09,1.191224981703671e-09,3.213232688130655e-09,9.801998656162298e-10,9.801998656162294e-10,3.450721888517674e-09,2.7811518714353953e-09,3.245460735426445e-09,8.341270496820053e-09,4.713600581732529e-09,0.0,2.311115933264683e-33,6.162975822039155e-33,3.851859888774472e-33,0.0,1.0339757656912846e-24,0.0,8.271806125530277e-25,0.0,1.1555579666323415e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,3.851859888774472e-34,1.2149684613133577e-33,0.0,0.0,4.145476337090801e-34,3.0814879110195774e-33,3.0814879110195774e-33,2.6020852139652106e-18,3.0814879110195774e-33,0.0,6.071532165918825e-18,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0
6,9.452457884817755e-09,9.452457884817755e-09,7.844910492510914e-10,8.341270496820053e-09,7.844910492510907e-10,5.970839538613777e-10,5.970839538613777e-10,4.713600581732528e-09,7.028792020227611e-09,7.206580635135704e-10,1.4180923964697492e-08,1.4180923964697492e-08,7.548288228123352e-09,7.206580635135653e-10,4.787898103307209e-09,4.787898103307209e-09,1.1912249817036713e-09,2.921610600624255e-10,2.9216106006242455e-10,3.245460735426444e-09,6.083636007188327e-09,1.1912249817036697e-09,7.0287920202276095e-09,9.801998656162306e-10,9.80199865616229e-10,7.54828822812335e-09,6.083636007188327e-09,3.245460735426443e-09,8.341270496820053e-09,4.713600581732527e-09,0.0,0.0,2.465190328815662e-32,6.162975822039155e-33,5.204170427930421e-18,6.203854594147708e-25,0.0,0.0,2.0679515313825692e-25,7.703719777548943e-34,6.162975822039155e-33,0.0,6.162975822039155e-33,0.0,0.0,0.0,4.4667453716552634e-34,1.232595164407831e-32,0.0,5.5342726785709355e-33,3.0814879110195774e-33,0.0,1.734723475976807e-18,3.0814879110195774e-33,6.162975822039155e-33,1.734723475976807e-18,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-24,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622231866529366e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0
7,9.452457884817751e-09,9.452457884817751e-09,1.0514192176792835e-09,8.341270496820053e-09,1.0514192176792827e-09,5.97083953861378e-10,5.970839538613775e-10,6.317433756355806e-09,7.028792020227577e-09,7.206580635135708e-10,1.4180923964697426e-08,1.4180923964697426e-08,7.548288228123315e-09,7.206580635135657e-10,6.41701149160739e-09,6.41701149160739e-09,1.5965470090940626e-09,2.9216106006242465e-10,2.921610600624233e-10,4.349749803657376e-09,6.083636007188297e-09,1.5965470090940602e-09,7.028792020227576e-09,9.801998656162298e-10,9.801998656162282e-10,7.548288228123315e-09,6.083636007188297e-09,4.349749803657375e-09,8.341270496820053e-09,6.317433756355806e-09,1.232595164407831e-32,3.0814879110195774e-33,0.0,3.0814879110195774e-33,0.0,1.137373342260413e-24,1.0339757656912846e-25,8.271806125530277e-25,4.1359030627651384e-25,7.703719777548943e-34,6.162975822039155e-33,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,1.5407439555097887e-33,2.4351892701584793e-33,0.0,9.244463733058732e-33,6.488165405770098e-33,6.162975822039155e-33,1.232595164407831e-32,1.734723475976807e-18,0.0,6.162975822039155e-33,1.734723475976807e-18,1.232595164407831e-32,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9.452457884817751e-09,9.452457884817751e-09,1.0514192176792835e-09,8.341270496820053e-09,1.0514192176792827e-09,5.97083953861378e-10,5.970839538613775e-10,6.317433756355806e-09,7.028792020227577e-09,7.206580635135708e-10,1.4180923964697426e-08,1.4180923964697426e-08,7.548288228123315e-09,7.206580635135657e-10,6.41701149160739e-09,6.41701149160739e-09,1.5965470090940626e-09,2.9216106006242465e-10,2.921610600624233e-10,4.349749803657376e-09,6.083636007188297e-09,1.5965470090940602e-09,7.028792020227576e-09,9.801998656162298e-10,9.801998656162282e-10,7.548288228123315e-09,6.083636007188297e-09,4.349749803657375e-09,8.341270496820053e-09,6.317433756355806e-09,1.232595164407831e-32,3.0814879110195774e-33,0.0,3.0814879110195774e-33,0.0,1.137373342260413e-24,1.0339757656912846e-25,8.271806125530277e-25,4.1359030627651384e-25,7.703719777548943e-34,6.162975822039155e-33,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,1.5407439555097887e-33,2.4351892701584793e-33,0.0,9.244463733058732e-33,6.488165405770098e-33,6.162975822039155e-33,1.232595164407831e-32,1.734723475976807e-18,0.0,6.162975822039155e-33,1.734723475976807e-18,1.232595164407831e-32,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.452457884817751e-09,9.452457884817751e-09,1.0514192176792835e-09,8.341270496820053e-09,1.0514192176792827e-09,5.97083953861378e-10,5.970839538613775e-10,6.317433756355806e-09,7.028792020227577e-09,7.206580635135708e-10,1.4180923964697426e-08,1.4180923964697426e-08,7.548288228123315e-09,7.206580635135657e-10,6.41701149160739e-09,6.41701149160739e-09,1.5965470090940626e-09,2.9216106006242465e-10,2.921610600624233e-10,4.349749803657376e-09,6.083636007188297e-09,1.5965470090940602e-09,7.028792020227576e-09,9.801998656162298e-10,9.801998656162282e-10,7.548288228123315e-09,6.083636007188297e-09,4.349749803657375e-09,8.341270496820053e-09,6.317433756355806e-09,1.232595164407831e-32,3.0814879110195774e-33,0.0,3.0814879110195774e-33,0.0,1.137373342260413e-24,1.0339757656912846e-25,8.271806125530277e-25,4.1359030627651384e-25,7.703719777548943e-34,6.162975822039155e-33,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,1.5407439555097887e-33,2.4351892701584793e-33,0.0,9.244463733058732e-33,6.488165405770098e-33,6.162975822039155e-33,1.232595164407831e-32,1.734723475976807e-18,0.0,6.162975822039155e-33,1.734723475976807e-18,1.232595164407831e-32,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
