,Y2Z3,Y3Z2,Y0Z5,Y5Z0,Y0Z1,Y1Z0,Y3Z1,Y1Z3,Y1Z5,Y5Z1,Y3Z0,Y0Z3,Y3Z4,Y4Z3,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y3Z5,Y5Z3,Y5Z4,Y4Z5,Y4Z2,Y2Z4,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y2Z0,Y0Z2,standard_y,Y0,X3Y1,X5Y1,X3Y0,X2Y3,X2Y1,X0Y3,Y5,X5Y4,X5Y0,X4Y5,X4Y1,X2Y4,X1Y5,X0Y5,X0Y4,X1Y4,X3Y2,X0Y2,X1Y2,X5Y2,X1Y0,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9998162341661195,0.9998162341661194,0.9863394516628234,0.9863394516628232,0.9652421415521231,0.9652421415521228,0.8794912681346713,0.8794912681346712,0.8573423824815248,0.8573423824815247,0.7359916197968756,0.7359916197968754,0.7081943329851277,0.7081943329851276,0.6813506644014146,0.6813506644014145,0.3380777572567,0.3380777572567,0.28058168584313725,0.28058168584313714,0.2633142571474607,0.2633142571474607,0.23971518216378862,0.23971518216378862,0.15801272476474815,0.15801272476474812,0.016880654207976242,0.016880654207976242,0.011654693792141124,0.011654693792141124,2.220446049250313e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.0408340855860843e-17,8.673617379884035e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003101858833512033,0.0031018588335120327,0.9863394516628233,0.9863394516628234,0.9652421415521231,0.965242141552123,0.002728559175012319,0.862610695165591,0.8573423824815248,0.857342382481525,0.0022833617111266647,0.7243369820934644,0.0021971226036804833,0.4684803044612696,0.6813506644014147,0.6813506644014147,0.05749742172535216,0.0010488622228016307,0.0008704847461094825,0.05749444439938339,0.2633142571474607,0.2633142571474607,0.46847574260474745,0.0007436993218477297,0.1580127247647482,0.1580127247647481,5.2371030376541496e-05,0.8626063813360165,3.615785947022765e-05,0.7243333840124688,5.285485590866834e-19,5.551115123125783e-17,0.0,0.0,2.168404344971009e-19,5.551115123125783e-17,2.168404344971009e-19,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,1.3877787807814457e-16,2.168404344971009e-19,2.7755575615628914e-17,5.551115123125783e-17,0.0,6.938893903907228e-17,5.551115123125783e-17,2.0328790734103208e-20,2.202285662861181e-20,4.0657581468206416e-20,7.155699927690847e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,9.486769009248164e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5314164299078e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00010784605052188631,0.00010784605052188633,0.002542134489824318,0.0025421344898243175,0.002487759497944479,0.10790260660681192,9.486709306727494e-05,0.8626106140248986,0.10789655316125626,0.0022096648739134924,4.912329043065756e-05,0.0018668642716440618,7.638999968642017e-05,0.4684791522158878,0.6813506644014147,0.6813506644014145,0.00014818706690978743,3.5209912747534666e-05,4.912292623251642e-05,0.00014818705763376282,0.0006786509995403231,0.10530205719866137,0.4684791467014021,2.5857087295707748e-05,0.10530065782326217,0.00040725289531752344,1.8208464959305946e-06,0.8626106088102341,3.520978745218424e-05,0.0018668642604340404,4.1626587159865336e-17,0.0,8.470329472543003e-22,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,3.469446951953614e-18,0.0,2.0679515313825692e-24,3.3881317890172014e-21,0.0,2.132181974680857e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306073120995396e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,1.4601855464031796e-05,2.1673501845026935e-09,0.00035314777188355983,0.0003531477718835599,8.625341172885025e-05,1.5745143011501742e-05,1.9065159147471766e-09,0.00012587535578777675,1.5745125964667346e-05,0.0003275476417905041,9.872142596083466e-10,8.625340528818953e-05,1.5351872332208523e-09,0.21287150629937518,0.21287151854146044,9.942522838568885e-05,0.00032754763873206754,4.84912999392622e-06,9.872141183618272e-10,0.000327547638741497,9.42767148369002e-05,0.10530154251067807,0.21287150632878749,3.561053758984626e-06,0.10530151550535213,5.657468286992609e-05,1.4601855303227993e-05,0.00012587535577334396,4.849129660922511e-06,8.625340527959313e-05,2.7738634956683828e-17,1.3552527156068805e-20,0.0,1.6543612251060553e-24,0.0,0.0,6.462348535570529e-26,0.0,0.0,6.776263578034403e-21,1.1102230246251565e-16,2.710505431213761e-20,1.6940658945086007e-21,2.117582368135751e-22,3.308722450212111e-24,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,4.1359030627651384e-25,2.5849394142282115e-26,0.0,3.394342398928881e-24,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426415932215264e-24,0.0,0.0,0.0,0.0,0.0,0.0
4,9.307302214416665e-05,2.463382197221601e-09,0.0005963221017097227,0.0005963221017097227,5.0117204498366166e-05,2.2475930683180594e-08,4.220835155998287e-10,1.7968481467421263e-07,2.2475861298546236e-08,0.00039390245318526466,1.1220550454400217e-09,5.0117204013370116e-05,4.2200250033360397e-10,0.0013700160868692403,0.0013700160907452836,1.4192773179183464e-07,0.0003939024530584997,2.484871847390328e-05,1.1220545876889573e-09,0.0003939024530153615,0.00039388770132359554,0.0006777084974232065,0.0013700160918399401,9.30718503724743e-05,0.0006777080018515717,5.011220957518874e-05,9.30730221131865e-05,1.7968481413320781e-07,2.4848713608283867e-05,5.011720390899005e-05,1.01645582182347e-19,1.3552527156068805e-20,6.617444900424222e-24,1.2924697071141057e-26,2.0194839173657902e-28,8.470329472543003e-22,3.534096855390133e-28,5.048709793414476e-29,0.0,0.0,0.0,0.0,2.117582368135751e-22,8.271806125530277e-24,6.462348535570529e-27,0.0,0.0,0.0,8.470329472543003e-22,6.617444900424222e-24,0.0,0.0,5.716271530613684e-29,0.0,0.0,1.0842021724855044e-19,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.963083675318166e-24,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800334174170256e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,9.964654102148128e-08,5.913612428486409e-15,2.428467831726253e-07,2.428467831726254e-07,2.04089724909565e-08,2.5199079612348546e-11,1.0132206747191269e-15,3.6057109041455586e-10,2.5199079612335634e-11,1.6041186943557187e-07,2.69363259713615e-15,2.0408972490955512e-08,1.013184668667883e-15,3.468711487335918e-08,3.468711489284678e-08,3.605689469118156e-10,1.6041186943557155e-07,2.660361420850199e-08,2.693632597135968e-15,1.6041186943557155e-07,1.6041186943556803e-07,1.7158737166970037e-08,3.4687114879056816e-08,9.964654098971896e-08,1.7158737166967956e-08,2.0408972490955197e-08,9.964654102148112e-08,3.6057109041455575e-10,2.6603614208501128e-08,2.0408972490955462e-08,4.8467614016778965e-27,9.926167350636332e-24,6.462348535570529e-27,1.5407439555097887e-33,9.4039548065783e-38,0.0,1.1555579666323415e-33,4.70197740328915e-38,0.0,0.0,5.551115123125783e-17,3.1554436208840472e-30,2.481541837659083e-24,0.0,3.0814879110195774e-33,0.0,7.888609052210118e-31,1.6543612251060553e-24,0.0,3.1554436208840472e-30,3.851859888774472e-34,0.0,1.1434638516779331e-36,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,4.8467614016778965e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350988701644575e-38,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4039548065783e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693522803355793e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4716753053688289e-36,0.0,0.0,0.0,0.0,0.0,0.0
6,3.097394747842029e-08,3.4908882235983365e-16,3.383638044086166e-08,3.383638044086167e-08,2.8436273628552487e-09,4.785498499157951e-12,5.981183431826408e-17,6.847652684773099e-11,4.785498499157902e-12,2.2350541236502817e-08,1.5900890413872713e-16,2.843627362855243e-09,5.980970879957136e-17,4.964715274639182e-09,4.964715275342026e-09,6.847646858390983e-11,2.2350541236502817e-08,8.269418493714373e-09,1.5900890413872693e-16,2.2350541236502817e-08,2.2350541236502804e-08,2.4559045856678055e-09,4.964715275189694e-09,3.097394747700719e-08,2.4559045856677997e-09,2.843627362855242e-09,3.097394747842029e-08,6.847652684773099e-11,8.269418493714363e-09,2.843627362855242e-09,1.0351874806936074e-24,1.0339757656912846e-24,8.077935669463161e-28,0.0,7.346839692639297e-40,4.1359030627651384e-25,7.222237291452134e-35,1.8367099231598242e-40,0.0,1.232595164407831e-32,0.0,0.0,1.0339757656912846e-25,0.0,4.81482486096809e-35,0.0,0.0,1.0339757656912846e-25,0.0,0.0,4.81482486096809e-35,9.860761315262648e-32,4.161295919658977e-40,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2116903504194741e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346839692639297e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395335399281984e-40,0.0,0.0,0.0,0.0,0.0,0.0
7,6.391622268750722e-09,5.924207328031552e-17,1.9073238816289196e-08,1.9073238816289203e-08,1.6029251087026612e-09,3.9355359138506834e-12,1.0150359770568193e-17,5.6314597898027425e-11,3.9355359138506705e-12,1.2598782881703585e-08,2.698458541889569e-17,1.6029251087026595e-09,1.014999905996188e-17,4.211265530551469e-09,4.211265530076114e-09,5.631463854208006e-11,1.2598782881703583e-08,1.706434074295203e-09,2.698458541889568e-17,1.2598782881703583e-08,1.259878288170358e-08,2.0831942524750868e-09,4.211265530528028e-09,6.391622268998069e-09,2.083194252475085e-09,1.6029251087026591e-09,6.391622268750722e-09,5.6314597898027425e-11,1.7064340742952025e-09,1.6029251087026595e-09,1.862771962296717e-24,2.0679515313825692e-25,0.0,2.407412430484045e-35,1.8367099231598242e-40,4.1359030627651384e-25,3.009265538105056e-36,1.1479437019748901e-41,1.6543612251060553e-24,6.162975822039155e-33,5.551115123125783e-17,7.395570986446986e-32,2.0679515313825692e-25,1.6155871338926322e-27,4.81482486096809e-35,5.551115123125783e-17,1.232595164407831e-32,1.0339757656912846e-25,4.1359030627651384e-25,1.232595164407831e-32,6.018531076210112e-36,0.0,8.609577764811676e-42,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.609577764811676e-42,0.0,0.0,0.0,0.0,0.0,0.0
8,6.391622268750722e-09,5.924207328031552e-17,1.9073238816289196e-08,1.9073238816289203e-08,1.6029251087026612e-09,3.9355359138506834e-12,1.0150359770568193e-17,5.6314597898027425e-11,3.9355359138506705e-12,1.2598782881703585e-08,2.698458541889569e-17,1.6029251087026595e-09,1.014999905996188e-17,4.211265530551469e-09,4.211265530076114e-09,5.631463854208006e-11,1.2598782881703583e-08,1.706434074295203e-09,2.698458541889568e-17,1.2598782881703583e-08,1.259878288170358e-08,2.0831942524750868e-09,4.211265530528028e-09,6.391622268998069e-09,2.083194252475085e-09,1.6029251087026591e-09,6.391622268750722e-09,5.6314597898027425e-11,1.7064340742952025e-09,1.6029251087026595e-09,1.862771962296717e-24,2.0679515313825692e-25,0.0,2.407412430484045e-35,1.8367099231598242e-40,4.1359030627651384e-25,3.009265538105056e-36,1.1479437019748901e-41,1.6543612251060553e-24,6.162975822039155e-33,5.551115123125783e-17,7.395570986446986e-32,2.0679515313825692e-25,1.6155871338926322e-27,4.81482486096809e-35,5.551115123125783e-17,1.232595164407831e-32,1.0339757656912846e-25,4.1359030627651384e-25,1.232595164407831e-32,6.018531076210112e-36,0.0,8.609577764811676e-42,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.609577764811676e-42,0.0,0.0,0.0,0.0,0.0,0.0
9,6.391622268750722e-09,5.924207328031552e-17,1.9073238816289196e-08,1.9073238816289203e-08,1.6029251087026612e-09,3.9355359138506834e-12,1.0150359770568193e-17,5.6314597898027425e-11,3.9355359138506705e-12,1.2598782881703585e-08,2.698458541889569e-17,1.6029251087026595e-09,1.014999905996188e-17,4.211265530551469e-09,4.211265530076114e-09,5.631463854208006e-11,1.2598782881703583e-08,1.706434074295203e-09,2.698458541889568e-17,1.2598782881703583e-08,1.259878288170358e-08,2.0831942524750868e-09,4.211265530528028e-09,6.391622268998069e-09,2.083194252475085e-09,1.6029251087026591e-09,6.391622268750722e-09,5.6314597898027425e-11,1.7064340742952025e-09,1.6029251087026595e-09,1.862771962296717e-24,2.0679515313825692e-25,0.0,2.407412430484045e-35,1.8367099231598242e-40,4.1359030627651384e-25,3.009265538105056e-36,1.1479437019748901e-41,1.6543612251060553e-24,6.162975822039155e-33,5.551115123125783e-17,7.395570986446986e-32,2.0679515313825692e-25,1.6155871338926322e-27,4.81482486096809e-35,5.551115123125783e-17,1.232595164407831e-32,1.0339757656912846e-25,4.1359030627651384e-25,1.232595164407831e-32,6.018531076210112e-36,0.0,8.609577764811676e-42,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.609577764811676e-42,0.0,0.0,0.0,0.0,0.0,0.0
