,Y5Z1,Y1Z5,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y2Z3,Y3Z2,Y1Z0,Y0Z1,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y1Z3,Y3Z1,Y4,X3Y5,X2Y4,X2Y0,X0Y1,standard_y,X3Y1,X2Y1,X1Y4,X5Y2,X3Y4,X2Y5,X1Y5,X0Y4,X0Y2,Y3,X5Y3,X5Y1,X4Y3,X2Y3,X1Y2,X1Y0,X0Y3,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9433567169983138,0.9433567169983137,0.9424502837770503,0.9424502837770503,0.9223249966654171,0.9223249966654168,0.9009004917506227,0.9009004917506227,0.7951935655656965,0.7951935655656965,0.7417869892607295,0.7417869892607294,0.7398985747399308,0.7398985747399307,0.6489745531369242,0.6489745531369241,0.6229016948897019,0.6229016948897019,0.5437608592359304,0.5437608592359304,0.46906904778216374,0.46906904778216374,0.46562265437810546,0.4656226543781053,0.24657283261983037,0.24657283261983032,0.11320596465314436,0.11320596465314431,0.02900522828361478,0.02900522828361471,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0408340855860843e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0012122012717832712,0.0012122012717832712,0.9424502837770501,0.9424502837770502,0.8091191254747034,0.0011851757811327675,0.9009004917506225,0.9009004917506227,0.7951935655656968,0.7951935655656966,0.7417869892607294,0.7417869892607293,0.0009507601707064295,0.11699739411559183,0.6489745531369242,0.6489745531369242,0.0008004206819493091,0.11699626899266923,0.0006987257240390619,0.0781385892741871,0.46906904778216363,0.46906904778216385,0.07813775593084665,0.0005983191338311642,0.0003168429247422174,0.21756762828282614,0.000145468211391597,0.8091182705441257,3.727134601387992e-05,0.21756740076658607,5.551115123125783e-17,0.0,2.7755575615628914e-17,4.163336342344337e-17,3.3881317890172014e-21,1.2508982565051507e-16,0.0,2.710505431213761e-20,1.6263032587282567e-19,0.0,2.498001805406602e-16,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,2.7755575615628914e-17,5.421010862427522e-20,6.938893903907228e-18,8.326672684688674e-17,0.0,0.0,1.0164395367051604e-20,1.3877787807814457e-17,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,1.6263032587282567e-19,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,1.2905871218854406e-05,1.2905871218854406e-05,0.0011907977208940842,0.001190797720894084,0.8091190320228665,1.2618140534123604e-05,0.0011382990390003261,0.15911409460818815,0.3261248922095725,0.0010047370156761265,0.15911278336207002,0.0009372571385521723,2.6833260988165273e-06,0.00014782702105880407,0.6489745531369241,0.6489745531369241,2.151707622877073e-06,0.00014782702089766365,2.683312080674167e-06,9.87285991770705e-05,0.0005926746085771198,0.32612388303438666,9.872859905771892e-05,2.1516957356982092e-06,3.3733127315670154e-06,0.21756760433892997,1.5487477586087697e-06,0.8091190319259596,3.9681462394513816e-07,0.21756760431314073,5.421010862427522e-20,8.470329472543003e-22,1.0842021724855044e-19,0.0,3.101927297073854e-25,2.7769339901021796e-17,1.0587911840678754e-22,5.293955920339377e-22,2.481541837659083e-24,8.470329472543003e-22,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,8.326672684688674e-17,2.117582368135751e-22,0.0,0.0,0.0,1.0587911840678754e-22,5.169878828456423e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-20,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.6811966809742908e-07,1.5726626193386003e-13,0.00015383459096383217,0.00015383459096383217,6.660555885839995e-07,1.537600802544178e-13,0.0001598068566831129,1.3098004118243572e-07,0.32612452403235104,0.00012979812198221868,1.309800231682714e-07,0.00014017786137381612,3.972122985686455e-08,0.00014017786137378362,5.342268700448692e-07,0.866542157473061,2.6219867108445923e-14,0.00014017786137378156,3.972122639370512e-08,0.00015980685668306774,7.656535983009328e-05,0.3261245071901671,0.0001598068566830674,2.6219864690988302e-14,4.9935198715149514e-08,0.8665421574729071,1.6811966809735655e-07,6.660555885839819e-07,4.83543896617724e-15,0.8665421574729147,0.0,0.0,1.6155871338926322e-26,3.2311742677852644e-27,4.81482486096809e-34,1.3552527157646527e-20,5.5220263365470826e-30,6.617444900424222e-24,7.703719777548943e-34,0.0,2.710505431213761e-20,0.0,3.308722450212111e-24,6.938893903907228e-18,0.0,0.0,1.3234889800848443e-23,0.0,1.3552527156068805e-20,1.3234889800848443e-23,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3958324537345328e-07,7.164987719021294e-15,1.0924076476261046e-05,1.0924076476261046e-05,8.447956374512267e-12,6.784946836739429e-15,5.911131464028829e-06,1.6612931779747425e-12,5.81182138483707e-05,7.370841752245038e-07,1.6612931768225726e-12,7.370844796517288e-07,2.5426710584896433e-08,7.370844796518689e-07,6.775898843256955e-12,0.00015442531813941764,1.1945665660121356e-15,7.370844796517313e-07,2.5426710573717465e-08,5.9111314640288786e-06,5.911131197493498e-06,5.8118213833235476e-05,5.911131464028823e-06,1.194566565456743e-15,1.3958324417214184e-07,0.00015442531813941696,1.395832453734531e-07,8.447956374512174e-12,6.784946722003768e-15,0.0001544253181394175,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,1.0626483936537435e-36,9.264422850733149e-23,1.8055593228630336e-35,4.0389678347315804e-28,3.009265538105056e-36,0.0,2.0679515313825692e-25,0.0,7.237830359838992e-25,2.7755575615628914e-17,1.232595164407831e-32,0.0,0.0,1.5509636485369269e-24,3.101927297073854e-25,0.0,0.0,1.1717649210763488e-36,2.0679515313825692e-25,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,6.143362393190009e-08,9.174905073603853e-15,7.275867559159996e-07,7.275867559159996e-07,2.214672012356438e-11,8.688255383809315e-15,3.937047595954807e-07,2.416528793093819e-12,5.87473634098484e-09,4.9092735670663284e-08,2.4165287930863826e-12,4.909273567066344e-08,1.1190848627632157e-08,4.909273567066711e-08,2.214721186932456e-11,1.5609702509589827e-08,1.529665545073812e-15,4.909273567066532e-08,1.1190848627610333e-08,3.937047595954775e-07,3.9370475959548056e-07,5.874736340978053e-09,3.9370475959547686e-07,1.5296655450706574e-15,6.143362393189942e-08,1.560970251070678e-08,6.143362393189943e-08,2.214672012356434e-11,8.688255383824168e-15,1.5609702510706793e-08,5.293955920339377e-23,4.930380657631324e-32,3.851859888774472e-34,0.0,9.070278527097276e-38,4.631888303009415e-23,3.611118645726067e-35,2.465190328815662e-32,0.0,9.62964972193618e-35,7.888609052210118e-31,0.0,8.271806125530277e-25,0.0,3.0814879110195774e-33,0.0,0.0,8.271806125530277e-25,0.0,0.0,3.697785493223493e-32,2.181119693455575e-38,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,1.5407439555097887e-33,1.88079096131566e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.6724994291093326e-08,2.005756019396316e-15,2.746093698592817e-12,2.746093698592817e-12,8.09834281772386e-12,1.899367938057633e-15,1.4859398561619393e-12,8.836654724806478e-13,4.495629255336172e-09,1.852882161140663e-13,8.836654724806478e-13,1.852882161140663e-13,6.689884556013181e-09,1.852882161140699e-13,8.098480432052431e-12,1.1945291021415017e-08,3.3440519046876435e-16,1.8528821611406747e-13,6.689884556013181e-09,1.4859398561619385e-12,1.4859398561619393e-12,4.495629255336172e-09,1.4859398561619373e-12,3.3440519046876435e-16,3.672499429109327e-08,1.1945291021564376e-08,3.672499429109327e-08,8.098342817723853e-12,1.899367938060117e-15,1.1945291021564379e-08,0.0,2.465190328815662e-32,1.1020259538958945e-39,1.4693679385278594e-39,9.283602326151913e-45,8.271553443521573e-25,0.0,1.232595164407831e-32,1.793662034335766e-43,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,8.271806125530277e-25,2.465190328815662e-32,2.0679515313825692e-25,3.009265538105056e-36,0.0,6.162975822039155e-33,1.2434334342032244e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,3.587324068671532e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6.384491662159992e-09,2.927030597012095e-16,9.436120615709048e-09,9.436120615709048e-09,6.798077075404949e-12,2.7717768352697978e-16,5.105982988715381e-09,7.41858786189929e-13,2.0330010204528714e-09,6.366869261663735e-10,7.41858786189929e-13,6.366869261663741e-10,1.1630093616934227e-09,6.366869261663768e-10,6.798024836347548e-12,5.401866447711673e-09,4.880026342415665e-17,6.366869261663766e-10,1.1630093616934227e-09,5.105982988715376e-09,5.105982988715381e-09,2.0330010204528714e-09,5.105982988715376e-09,4.8800263424156635e-17,6.384491662159986e-09,5.4018664476064245e-09,6.384491662159986e-09,6.798077075404949e-12,2.771776835268158e-16,5.4018664476064245e-09,0.0,0.0,1.504632769052528e-36,0.0,1.9637096029815824e-41,5.210269431250112e-26,3.76158192263132e-37,3.851859888774472e-34,2.7550648847397363e-40,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,1.5407439555097887e-33,0.0,3.0814879110195774e-33,3.308722450212111e-24,0.0,1.3417826911103215e-40,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,9.244463733058732e-33,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,6.018531076210112e-36,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.3966677965480174e-09,4.080178368876304e-17,9.449407240341296e-09,9.449407240341297e-09,9.454731931318061e-13,3.863760072159932e-17,5.113172519467758e-09,1.0314662300466751e-13,1.740511900768374e-08,6.375834196026753e-10,1.0314662300466746e-13,6.375834196026987e-10,1.1652273860925217e-09,6.375834196026989e-10,9.455354173077807e-13,4.624696566360677e-08,6.802585856845183e-18,6.375834196026988e-10,1.1652273860925217e-09,5.113172519467758e-09,5.113172519467738e-09,1.740511900768374e-08,5.113172519467758e-09,6.8025858568451814e-18,6.3966677965480125e-09,4.624696566360879e-08,6.3966677965480174e-09,9.454731931318061e-13,3.863760072179491e-17,4.624696566360879e-08,4.1359030627651384e-25,2.465190328815662e-32,1.88079096131566e-37,0.0,8.054663572939049e-42,3.1018263228779855e-24,9.4039548065783e-38,0.0,3.4438311059246704e-41,3.76158192263132e-37,4.930380657631324e-32,0.0,1.2924697071141057e-25,0.0,7.52316384526264e-37,3.308722450212111e-24,1.232595164407831e-32,1.2924697071141057e-25,4.930380657631324e-32,0.0,0.0,1.0523926629387417e-41,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,4.622231866529366e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,2.2958874039497803e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4039548065783e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6.3966677965480174e-09,4.080178368876304e-17,9.449407240341296e-09,9.449407240341297e-09,9.454731931318061e-13,3.863760072159932e-17,5.113172519467758e-09,1.0314662300466751e-13,1.740511900768374e-08,6.375834196026753e-10,1.0314662300466746e-13,6.375834196026987e-10,1.1652273860925217e-09,6.375834196026989e-10,9.455354173077807e-13,4.624696566360677e-08,6.802585856845183e-18,6.375834196026988e-10,1.1652273860925217e-09,5.113172519467758e-09,5.113172519467738e-09,1.740511900768374e-08,5.113172519467758e-09,6.8025858568451814e-18,6.3966677965480125e-09,4.624696566360879e-08,6.3966677965480174e-09,9.454731931318061e-13,3.863760072179491e-17,4.624696566360879e-08,4.1359030627651384e-25,2.465190328815662e-32,1.88079096131566e-37,0.0,8.054663572939049e-42,3.1018263228779855e-24,9.4039548065783e-38,0.0,3.4438311059246704e-41,3.76158192263132e-37,4.930380657631324e-32,0.0,1.2924697071141057e-25,0.0,7.52316384526264e-37,3.308722450212111e-24,1.232595164407831e-32,1.2924697071141057e-25,4.930380657631324e-32,0.0,0.0,1.0523926629387417e-41,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,4.622231866529366e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,2.2958874039497803e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4039548065783e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
