,Y3Z1,Y1Z3,Y1Z4,Y4Z1,Y1Z5,Y5Z1,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y5Z4,Y4Z5,Y3Z4,Y4Z3,Y0Z4,Y4Z0,Y3Z5,Y5Z3,Y2Z0,Y0Z2,Y0Z5,Y5Z0,X4Y3,X0Y3,Y4,X5Y3,X4Y5,X3Y5,X3Y4,X3Y2,X2Y4,X3Y1,X2Y1,X4Y1,X1Y5,standard_y,Y1,X5Y1,X1Y2,X1Y0,X1Y4,X1Y3,X0Y1,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.917955043087719,0.9179550430877188,0.8004523514958085,0.8004523514958084,0.7651626025054384,0.7651626025054383,0.5366800081748135,0.5366800081748135,0.40159101448507484,0.4015910144850748,0.3960582426106811,0.396058242610681,0.2766826434414502,0.2766826434414502,0.23604808973743452,0.23604808973743452,0.2219281756903177,0.22192817569031764,0.21440043257891656,0.21440043257891653,0.17266452928536896,0.1726645292853689,0.15497227080241027,0.15497227080241024,0.10618329243153023,0.10618329243153017,0.10316603423071585,0.1031660342307158,0.06651509567958991,0.06651509567958985,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.85722573273506e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0007049244260948317,0.000704924426094832,0.0006146906852828537,0.6277878731218927,0.0005875906587168576,0.6589793413828616,0.5366800081748135,0.5366800081748135,0.179662904231972,0.0003083934420780569,0.00030414466533496963,0.1600102224738256,0.2766826434414501,0.2766826434414502,0.0001812682063701476,0.16001003609245373,0.0001704251129298722,0.17966272038258452,0.21440043257891647,0.21440043257891656,0.00013259412335053973,0.6277875861909603,0.15497227080241027,0.15497227080241016,8.15412443580893e-05,0.6589790844598806,0.10316603423071581,0.1031660342307158,0.06651509567958991,0.06651509567958991,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,3.469446951953614e-17,2.710505431213761e-20,1.3552527156068805e-20,1.6940658945086007e-21,1.3875754928741046e-16,3.3881317890172014e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,6.938893903907228e-18,3.3881317890172014e-21,0.0,1.1102230246251565e-16,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,4.974853243153262e-05,1.1633782340334928e-08,1.0144601853034772e-08,0.4133873945403687,9.697354178228915e-09,0.00013627775263863807,0.5366800081748135,0.5366800081748135,0.09701979831353308,5.089598327863413e-09,2.4271990564164512e-05,0.22652524744887761,5.7218319686972214e-05,0.09701980807174246,2.9915758059563097e-09,0.22652524638677773,1.3600622349810848e-05,0.09701979896484275,4.433827991426422e-05,0.41338737653153634,1.0581554364215017e-05,0.41338739311560707,0.15497227080241027,0.15497227080241024,4.974853108944357e-05,0.00013627775230025667,0.10316603423071574,0.1031660342307158,0.22652524438753735,1.3755405692477767e-05,3.3881317890172014e-21,3.3881317890172014e-21,5.551115123125783e-17,0.0,1.3552527156068805e-20,1.6543612251060553e-24,3.3881317890172014e-21,1.6940658945086007e-21,0.0,1.0164395367051604e-20,0.0,6.203854594147708e-25,4.235164736271502e-22,6.244665772715907e-17,7.237830359838992e-25,1.6940658945086007e-21,4.1359030627651384e-25,1.0339757656912846e-25,0.0,8.470329472543003e-21,3.618915179919496e-25,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.7850273692393774e-05,3.692853579175249e-10,1.604584899060654e-10,0.0002559152899859333,3.0781828332340694e-10,1.2055951996948347e-05,0.00033224191966364504,0.000332241919663645,6.006194681561417e-05,1.604583972425275e-10,8.709034310272093e-06,0.22652524858269196,1.1394467598943731e-06,6.0061946862892515e-05,9.496010067249748e-11,0.2265252484459523,1.0832726826070783e-06,6.006194686752474e-05,1.1394450382923527e-06,0.0002559152898986809,1.0832710199294148e-06,0.0002559152898723772,0.05180625634069902,9.593851822640588e-05,1.7850273688625013e-05,1.205595199309434e-05,6.38668866639309e-05,0.05180620687541359,0.22652524843030578,1.2168861575705392e-06,1.6543612251060553e-24,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,3.101927297073854e-25,0.0,1.0587911840678754e-22,1.262177448353619e-29,3.1554436208840472e-30,2.117582368135751e-22,3.3881027084487913e-21,2.908056841006738e-26,0.0,4.733165431326071e-30,3.6895082315085054e-27,0.0,1.0587911840678754e-22,5.628352691730824e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.0679515313825692e-25,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0
4,4.428975909889437e-11,6.100602589048575e-13,3.5683673416784543e-13,4.3249229344134724e-07,6.845439726841494e-13,9.730251155093129e-07,4.083857176177003e-07,4.083857176177004e-07,4.676962436208301e-09,3.568367341675341e-13,2.1608690053783274e-11,1.852799252959115e-05,8.353221604017142e-08,4.676962435825369e-09,6.100602554514479e-13,1.8527992529580856e-05,2.6877937423258823e-12,4.676962436167049e-09,8.353221603998074e-08,4.3249229344066474e-07,2.6877937423196518e-12,4.3249229344124496e-07,4.237344712429918e-06,4.324922927834864e-07,4.428975909884412e-11,9.730251155090727e-07,4.676962945711395e-09,4.237344712423805e-06,1.8527992529573978e-05,9.7302511285113e-07,3.0814879110195774e-33,0.0,2.6469779601696886e-23,0.0,0.0,0.0,1.5407439555097887e-33,3.851859888774472e-34,5.551115123125783e-17,1.6155871338926322e-27,2.407412430484045e-35,0.0,0.0,8.271490581168188e-23,7.573064690121713e-29,0.0,6.018531076210112e-36,1.9910352934271264e-34,0.0,4.8467614016778965e-27,8.13362365361456e-34,0.0,1.0587911840678754e-22,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,2.0194839173657902e-27,0.0,0.0,0.0,0.0,0.0,0.0
5,8.862187839933721e-13,1.3969759654156137e-15,8.171198407979338e-16,8.043322527486365e-09,1.567536098606713e-15,8.277164451969995e-08,7.59499785137519e-09,7.594997851375194e-09,8.698032304848703e-11,8.171198407979335e-16,8.877005266287156e-13,4.496545134716958e-08,7.105776387152769e-09,8.698032304843564e-11,1.3969759654348055e-15,4.4965451347177034e-08,3.608854252743529e-14,8.698032304848648e-11,7.105776387152764e-09,8.043322527486272e-09,3.6088542527435227e-14,8.043322527486363e-09,1.0283581300215453e-08,8.043322527486292e-09,8.862187839933653e-13,8.277164451969995e-08,8.69803230485423e-11,1.028358130021545e-08,4.4965451347176915e-08,8.27716445196986e-08,0.0,8.271806125530277e-25,0.0,0.0,0.0,6.018531076210112e-36,2.256949153578792e-36,3.76158192263132e-37,5.551115123125783e-17,3.944304526105059e-31,0.0,2.204051907791789e-39,4.1359030627651384e-25,3.0502286567007093e-24,1.4791141972893971e-31,0.0,1.285696946211877e-39,1.1157770975132928e-36,1.1479437019748901e-40,7.888609052210118e-31,1.1183470452657014e-36,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,7.395570986446986e-32,0.0,0.0,0.0,0.0,0.0,0.0
6,8.881038668156022e-13,1.0687095574249833e-15,3.221193410343078e-16,8.04332252748636e-09,1.0795837985570348e-15,5.277193474524714e-09,7.594997851375171e-09,7.594997851375171e-09,8.698032304848627e-11,3.221193410343077e-16,8.886084505910806e-13,1.5312265889885244e-08,4.5303626621541347e-10,8.698032304848617e-11,1.0687095574289982e-15,1.531226588989271e-08,3.620340011556145e-14,8.698032304848571e-11,4.5303626621541316e-10,8.04332252748636e-09,3.62034001155614e-14,8.043322527486358e-09,3.5019092759329672e-09,8.04332252748635e-09,8.88103866815602e-13,5.277193474524704e-09,8.698032304849219e-11,3.5019092759329664e-09,1.531226588989271e-08,5.2771934745246945e-09,0.0,8.271806125530277e-25,0.0,6.018531076210112e-36,0.0,6.018531076210112e-36,7.52316384526264e-37,3.76158192263132e-37,0.0,1.232595164407831e-32,1.4693679385278594e-39,2.204051907791789e-39,0.0,1.6027128746156187e-24,4.930380657631324e-32,4.1359030627651384e-25,0.0,1.3737302032576708e-36,3.6734198463196485e-40,0.0,1.3709014300737076e-36,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,7.52316384526264e-37,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0
7,8.881025464989228e-13,1.0615337303258305e-15,3.179220528605052e-16,8.04332252748636e-09,1.0715318575827625e-15,4.852021491517646e-09,7.594997851375168e-09,7.59499785137517e-09,8.698032304848716e-11,3.1792205286050517e-16,8.886012974383652e-13,1.513526071473564e-08,4.1653612108888394e-10,8.698032304848708e-11,1.0615337303297666e-15,1.5135260714743106e-08,3.620357291899832e-14,8.69803230484866e-11,4.1653612108888373e-10,8.04332252748636e-09,3.6203572918998254e-14,8.043322527486358e-09,3.4614282609609177e-09,8.04332252748635e-09,8.881025464989228e-13,4.852021491517636e-09,8.698032304849293e-11,3.461428260960917e-09,1.5135260714743106e-08,4.852021491517626e-09,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,1.504632769052528e-36,3.76158192263132e-37,0.0,0.0,2.204051907791789e-39,7.346839692639297e-40,4.1359030627651384e-25,4.522129361961346e-25,0.0,4.1359030627651384e-25,3.6734198463196485e-40,1.420989478816294e-37,2.7550648847397363e-40,1.232595164407831e-32,1.4196374640189594e-37,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.5146129380243427e-28,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.5407439555097887e-33,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256949153578792e-36,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0
8,8.881065358608608e-13,1.0575317214479658e-15,3.1558119593872986e-16,8.04332252748636e-09,1.0670412338793444e-15,4.614900170632092e-09,7.594997851375168e-09,7.59499785137517e-09,8.69803230484872e-11,3.1558119593872976e-16,8.886020337874644e-13,1.5036543733715676e-08,3.961797406808805e-10,8.698032304848712e-11,1.057531721451858e-15,1.503654373372314e-08,3.620386203981434e-14,8.698032304848664e-11,3.961797406808803e-10,8.04332252748636e-09,3.6203862039814276e-14,8.043322527486358e-09,3.4388517256517824e-09,8.04332252748635e-09,8.881065358608606e-13,4.614900170632081e-09,8.698032304849289e-11,3.4388517256517816e-09,1.503654373372314e-08,4.614900170632072e-09,7.52316384526264e-37,0.0,0.0,6.018531076210112e-36,6.162975822039155e-33,6.018531076210112e-36,7.52316384526264e-37,0.0,0.0,6.162975822039155e-33,7.346839692639297e-40,2.938735877055719e-39,4.1359030627651384e-25,1.6156376209905663e-24,0.0,4.1359030627651384e-25,3.6734198463196485e-40,1.3578436468345095e-36,0.0,6.162975822039155e-33,1.3572581394945638e-36,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8.881065358608608e-13,1.0575317214479658e-15,3.1558119593872986e-16,8.04332252748636e-09,1.0670412338793444e-15,4.614900170632092e-09,7.594997851375168e-09,7.59499785137517e-09,8.69803230484872e-11,3.1558119593872976e-16,8.886020337874644e-13,1.5036543733715676e-08,3.961797406808805e-10,8.698032304848712e-11,1.057531721451858e-15,1.503654373372314e-08,3.620386203981434e-14,8.698032304848664e-11,3.961797406808803e-10,8.04332252748636e-09,3.6203862039814276e-14,8.043322527486358e-09,3.4388517256517824e-09,8.04332252748635e-09,8.881065358608606e-13,4.614900170632081e-09,8.698032304849289e-11,3.4388517256517816e-09,1.503654373372314e-08,4.614900170632072e-09,7.52316384526264e-37,0.0,0.0,6.018531076210112e-36,6.162975822039155e-33,6.018531076210112e-36,7.52316384526264e-37,0.0,0.0,6.162975822039155e-33,7.346839692639297e-40,2.938735877055719e-39,4.1359030627651384e-25,1.6156376209905663e-24,0.0,4.1359030627651384e-25,3.6734198463196485e-40,1.3578436468345095e-36,0.0,6.162975822039155e-33,1.3572581394945638e-36,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
