,Y4Z3,Y3Z4,Y1Z2,Y2Z1,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y0Z1,Y1Z0,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y4Z1,Y1Z4,Y2Z0,Y0Z2,Y4Z0,Y0Z4,Y5Z4,Y4Z5,Y4Z2,Y2Z4,Y2Z3,Y3Z2,Y1Z3,Y3Z1,X4Y2,standard_y,Y2,X3Y5,X2Y5,X0Y2,X5Y1,X1Y5,Y5,Y1,X5Y2,X5Y0,X4Y5,X4Y0,X3Y2,X2Y3,X2Y1,X1Y3,X0Y1,Y4,Y3,Y0,X4Y3,X3Y1,X2Y4,X1Y0,X1Y4,X0Y3,X4Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9797228526139108,0.9797228526139108,0.9703361491117535,0.9703361491117534,0.8252738498040315,0.8252738498040315,0.6764439534894835,0.6764439534894834,0.637411161443691,0.637411161443691,0.4975365687586023,0.4975365687586022,0.4731685799874552,0.4731685799874552,0.3193386437176482,0.3193386437176482,0.31737891751820513,0.31737891751820513,0.2661737230725407,0.2661737230725406,0.2424797541837627,0.24247975418376266,0.1889689867849543,0.18896898678495427,0.15331752856953768,0.15331752856953765,0.08524131722960764,0.08524131722960762,0.08518806501099681,0.08518806501099671,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.5102810375396984e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.42861286636753e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0022948414701089792,0.0022948414701089792,0.9703361491117533,0.9703361491117533,0.8252738498040315,0.8252738498040315,0.6764439534894835,0.6764439534894834,0.0014930319966393142,0.39493207244881556,0.4975365687586023,0.4975365687586023,0.4731685799874552,0.4731685799874552,0.13037017532677792,0.000747998845445335,0.0007434085054930288,0.23219108620158158,0.26617372307254067,0.26617372307254056,0.0005679693946896395,0.39492965866519425,0.1303687808986604,0.00044262912341137676,0.00035912137980377004,0.06807644518038877,0.06807579074763528,0.00019966392457143863,0.2321899818492446,0.00019953918990865362,0.0,1.111307226797642e-16,5.551115123125783e-17,0.0,5.551115123125783e-17,1.1102230246251565e-16,1.3877787807814457e-17,1.3877787807814457e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,2.168404344971009e-19,0.0,1.3877787807814457e-17,5.421010862427522e-20,4.888250961406209e-17,5.421010862427522e-20,5.421010862427522e-20,0.0,4.163336342344337e-17,5.421010862427522e-20,0.0,1.1066458986097832e-17,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,5.786670251468559e-05,5.786670251468559e-05,0.0019706157376462707,0.0019706157376462707,0.1488312912745108,0.0016760146860244909,0.1488281944381802,0.001373762176749034,3.764828181806012e-05,0.39493140768288554,0.23136339458842808,0.0010104265345032598,0.4731685799874551,0.4731685799874552,0.1303696572623123,1.8861532369230704e-05,9.690199487406005e-06,0.000471546843637516,0.0005405612561325277,0.23136181966817837,1.432191130762101e-05,0.39493140614809247,0.1303696563756717,1.1161332119192462e-05,9.690142155505319e-06,0.00013825317529559859,0.00013825317445052165,3.155684270550791e-09,0.00047154684221145237,3.134925583082632e-09,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.7755575615628914e-17,0.0,2.168404344971009e-19,0.0,8.470329472543003e-22,8.470329472543003e-22,6.617444900424222e-24,0.0,2.0816681711721685e-17,3.308722450212111e-24,7.96490256367344e-20,0.0,0.0,2.7755575615628914e-17,4.163336342344337e-17,0.0,0.0,4.3901236089803016e-21,3.308722450212111e-24,9.595295105615121e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6.661360983403664e-05,6.661360983403663e-05,0.0021846179258337636,0.0021846179258337636,0.00047520440106689265,0.001258762877524262,0.00047519224898408214,0.00040279837097495307,2.1626592632662412e-05,0.001260976362688051,0.0007387205081287776,0.0004027848982380382,0.0015107798040771814,0.0015107798040771819,0.00041625723631841987,2.1626261043926627e-05,1.1154937549051583e-05,0.0005227552322938603,0.0012587503519450663,0.0007387143280923623,3.638385627593201e-06,0.0012609763561941814,0.00041625723256695073,3.638236096815352e-06,1.115485643842274e-05,0.00015326700152585286,0.00015326700028437702,3.6354204550417767e-09,0.0005227552301988753,3.606051985226676e-09,1.3234889800848443e-23,1.1096131609031334e-19,0.0,6.617444900424222e-24,0.0,0.0,2.117582368135751e-22,1.0587911840678754e-22,5.421010862427522e-20,0.0,8.470329472543003e-22,0.0,3.308722450212111e-24,0.0,1.3234889800848443e-23,6.617444900424222e-24,2.7755575615628914e-17,1.6543612251060553e-24,8.248483970557387e-24,8.470329472543003e-22,1.6940658945086007e-21,5.421010862427522e-20,0.0,1.6543612251060553e-24,6.617444900424222e-24,1.7709520393244137e-23,2.481541837659083e-24,4.925117377671689e-24,5.790264287871194e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7.3332545944980045e-06,7.3332545944980045e-06,6.340589662239928e-07,6.340589662239928e-07,6.685485323752553e-07,3.653398347544684e-07,6.685485323738152e-07,1.1690570481098173e-07,2.3807822240733954e-06,1.774044189070601e-06,1.0392891130056333e-06,1.1690570480324202e-07,2.1254880071126397e-06,2.1254880071126397e-06,5.856245618008449e-07,2.3807822240011435e-06,1.228004359679767e-06,1.5172339198500334e-07,3.653398347472729e-07,1.0392891130049007e-06,4.0052968025544947e-07,1.7740441889598807e-06,5.856245617368822e-07,4.005296802228675e-07,1.2280043596790148e-06,4.4483895841321344e-08,4.448389583695457e-08,3.985944350346514e-10,1.5172339197763447e-07,3.985944347629656e-10,0.0,1.6543612251060553e-23,0.0,0.0,0.0,2.0194839173657902e-28,5.048709793414476e-29,5.048709793414476e-29,0.0,1.6543612251060553e-23,0.0,0.0,1.6155871338926322e-27,8.077935669463161e-28,0.0,4.0389678347315804e-28,1.3877787807814457e-17,1.5146129380243427e-28,4.70090098900617e-29,0.0,0.0,0.0,1.3877787807814457e-17,1.0097419586828951e-28,0.0,1.814018368290647e-30,2.524354896707238e-29,3.7825880405347516e-28,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,1.5955144814492475e-08,1.5955144814492475e-08,2.9656122596941907e-08,2.9656122596941907e-08,1.4050302148122162e-08,1.708762671316833e-08,1.405030214812215e-08,5.4678982535425155e-09,5.179927229715417e-09,3.728354139317281e-08,2.184183398789863e-08,5.467898253542357e-09,4.466952998321607e-08,4.466952998321608e-08,1.2307561291180745e-08,5.1799272297153475e-09,2.6717996953515172e-09,7.096386540010459e-09,1.7087626713168182e-08,2.1841833987898627e-08,8.714424091514769e-10,3.728354139317281e-08,1.230756129118074e-08,8.714424091514453e-10,2.6717996953515143e-09,2.080594927108893e-09,2.080594927108893e-09,8.672318476229632e-13,7.096386540010457e-09,8.672318476204817e-13,4.930380657631324e-32,8.271806125530277e-25,0.0,2.465190328815662e-32,0.0,0.0,4.930380657631324e-32,9.860761315262648e-32,0.0,8.271806125530277e-25,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,0.0,6.162975822039155e-33,4.163336342344337e-17,6.162975822039155e-33,3.152657040995762e-32,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,9.244463733058732e-33,2.465190328815662e-32,1.7607212663452683e-32,7.703719777548943e-33,3.113987978831112e-32,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,1.4791141972893971e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.2274626375986367e-08,2.2274626375986364e-08,2.0267720056999484e-08,2.0267720056999484e-08,1.3090308384299661e-08,1.1678102338864573e-08,1.3090308384299678e-08,3.736895500775403e-09,7.231582354044534e-09,3.473612519860742e-08,2.0349480001644236e-08,3.736895500775307e-09,4.161746250703726e-08,4.1617462507037274e-08,1.1466641148479357e-08,7.231582354044449e-09,3.730040727137226e-09,4.8498442552305356e-09,1.1678102338864487e-08,2.0349480001644243e-08,1.2166015600439415e-09,3.4736125198607406e-08,1.1466641148479346e-08,1.2166015600439035e-09,3.7300407271372224e-09,1.4219294985988711e-09,1.421929498598872e-09,1.2107232878011303e-12,4.849844255230533e-09,1.2107232877986487e-12,4.930380657631324e-32,1.8611563782443123e-24,1.6543612251060553e-24,1.232595164407831e-31,0.0,1.9721522630525295e-31,9.860761315262648e-32,4.930380657631324e-32,0.0,6.203854594147708e-25,1.9721522630525295e-31,2.7755575615628914e-17,7.395570986446986e-32,4.930380657631324e-32,4.930380657631324e-32,3.0814879110195774e-33,1.3877787807814457e-17,1.232595164407831e-32,2.819832272481343e-32,4.1359030627651384e-25,0.0,0.0,1.3877787807814457e-17,0.0,0.0,4.2731570641091795e-33,5.3926038442842604e-33,6.361587347554088e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.3726988831354467e-08,1.3726988831354467e-08,2.6619531399562702e-08,2.6619531399562695e-08,1.2927995511359905e-09,1.533796653113697e-08,1.292799551135954e-09,4.908021565327506e-09,4.456543895793771e-09,3.4305415691217255e-09,2.0097157255309154e-09,4.908021565327506e-09,4.110142807105034e-09,4.110142807105036e-09,1.1324460887087412e-09,4.456543895793771e-09,2.298679517116823e-09,6.3697634007192095e-09,1.533796653113697e-08,2.0097157255308976e-09,7.497443838131199e-10,3.4305415691217255e-09,1.1324460887087408e-09,7.497443838131199e-10,2.29867951711682e-09,1.8675557403332683e-09,1.8675557403332683e-09,7.461218324816518e-13,6.369763400719208e-09,7.461218324797907e-13,2.465190328815662e-32,2.0679515313825692e-24,1.6543612251060553e-24,1.5407439555097887e-33,2.465190328815662e-32,4.930380657631324e-32,6.162975822039155e-33,0.0,0.0,2.0679515313825692e-25,2.465190328815662e-32,2.7755575615628914e-17,0.0,0.0,2.465190328815662e-32,6.162975822039155e-33,0.0,0.0,5.272233222760058e-33,4.1359030627651384e-25,4.1359030627651384e-25,2.0679515313825692e-25,0.0,1.232595164407831e-32,2.465190328815662e-32,8.615527235594775e-33,0.0,5.559618081649091e-34,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.3726988831354467e-08,1.3726988831354467e-08,2.6619531399562702e-08,2.6619531399562695e-08,1.2927995511359905e-09,1.533796653113697e-08,1.292799551135954e-09,4.908021565327506e-09,4.456543895793771e-09,3.4305415691217255e-09,2.0097157255309154e-09,4.908021565327506e-09,4.110142807105034e-09,4.110142807105036e-09,1.1324460887087412e-09,4.456543895793771e-09,2.298679517116823e-09,6.3697634007192095e-09,1.533796653113697e-08,2.0097157255308976e-09,7.497443838131199e-10,3.4305415691217255e-09,1.1324460887087408e-09,7.497443838131199e-10,2.29867951711682e-09,1.8675557403332683e-09,1.8675557403332683e-09,7.461218324816518e-13,6.369763400719208e-09,7.461218324797907e-13,2.465190328815662e-32,2.0679515313825692e-24,1.6543612251060553e-24,1.5407439555097887e-33,2.465190328815662e-32,4.930380657631324e-32,6.162975822039155e-33,0.0,0.0,2.0679515313825692e-25,2.465190328815662e-32,2.7755575615628914e-17,0.0,0.0,2.465190328815662e-32,6.162975822039155e-33,0.0,0.0,5.272233222760058e-33,4.1359030627651384e-25,4.1359030627651384e-25,2.0679515313825692e-25,0.0,1.232595164407831e-32,2.465190328815662e-32,8.615527235594775e-33,0.0,5.559618081649091e-34,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.3726988831354467e-08,1.3726988831354467e-08,2.6619531399562702e-08,2.6619531399562695e-08,1.2927995511359905e-09,1.533796653113697e-08,1.292799551135954e-09,4.908021565327506e-09,4.456543895793771e-09,3.4305415691217255e-09,2.0097157255309154e-09,4.908021565327506e-09,4.110142807105034e-09,4.110142807105036e-09,1.1324460887087412e-09,4.456543895793771e-09,2.298679517116823e-09,6.3697634007192095e-09,1.533796653113697e-08,2.0097157255308976e-09,7.497443838131199e-10,3.4305415691217255e-09,1.1324460887087408e-09,7.497443838131199e-10,2.29867951711682e-09,1.8675557403332683e-09,1.8675557403332683e-09,7.461218324816518e-13,6.369763400719208e-09,7.461218324797907e-13,2.465190328815662e-32,2.0679515313825692e-24,1.6543612251060553e-24,1.5407439555097887e-33,2.465190328815662e-32,4.930380657631324e-32,6.162975822039155e-33,0.0,0.0,2.0679515313825692e-25,2.465190328815662e-32,2.7755575615628914e-17,0.0,0.0,2.465190328815662e-32,6.162975822039155e-33,0.0,0.0,5.272233222760058e-33,4.1359030627651384e-25,4.1359030627651384e-25,2.0679515313825692e-25,0.0,1.232595164407831e-32,2.465190328815662e-32,8.615527235594775e-33,0.0,5.559618081649091e-34,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
