,Y5Z1,Y1Z5,Y0Z5,Y5Z0,Y3Z2,Y2Z3,Y5Z4,Y4Z5,Y1Z3,Y3Z1,Y3Z0,Y0Z3,Y2Z5,Y5Z2,Y1Z0,Y0Z1,Y3Z5,Y5Z3,Y4Z0,Y0Z4,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y4Z1,Y1Z4,Y2Z0,Y0Z2,Y4Z2,Y2Z4,X2Y3,X1Y0,X0Y1,X5Y3,X2Y1,X2Y4,standard_y,X4Y1,X1Y5,Y1,X5Y1,X5Y0,X4Y5,X3Y1,X3Y0,X2Y5,X1Y3,X0Y5,X5Y2,X3Y2,Y4,X3Y4,X0Y2,X5Y4,X1Y4,X1Y2,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.966087146154121,0.966087146154121,0.938325274775271,0.9383252747752708,0.8736083929044367,0.8736083929044367,0.8503102698071712,0.850310269807171,0.761985007195604,0.7619850071956038,0.7115468422680244,0.7115468422680244,0.6493164540857067,0.6493164540857066,0.5481578284163298,0.5481578284163298,0.5116004016739405,0.5116004016739404,0.30225005591781573,0.3022500559178156,0.2180493456293846,0.21804934562938455,0.19271834726532977,0.19271834726532977,0.16564154740156092,0.1656415474015609,0.13189146337587565,0.13189146337587565,0.1075195632359407,0.10751956323594068,1.6653345369377348e-16,1.3877787807814457e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0018349709327299952,0.0018349709327299952,0.39016843514375427,0.0017822404650685904,0.8736083929044366,0.8736083929044367,0.0016150661305341942,0.6846690211951887,0.0014473024974466743,0.2503855283630079,0.7115468422680242,0.7115468422680246,0.45659845445196234,0.001233301596169363,0.001041162472450385,0.3901657537774743,0.25038323102847226,0.0009717258634294129,0.30225005591781556,0.3022500559178156,0.21804934562938463,0.21804934562938455,0.4565969355623646,0.0003660462380059757,0.6846671885884548,0.0003146169845487136,0.1318914633758757,0.13189146337587565,0.10751956323594071,0.10751956323594074,8.326672684688674e-17,5.520272535933885e-20,5.321749188921159e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.9445165963527522e-16,1.0842021724855044e-19,0.0,5.421010862427522e-20,2.7755575615628914e-17,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,2.7755575615628914e-17,5.551115123125783e-17,1.1102230246251565e-16,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00017570753699599828,0.00017570753699599828,0.3901674554251101,0.00017065833407284991,0.00019792624449072686,0.0001979262444907269,0.00015465056520520758,0.684668725145212,0.00010353563234698473,5.672757579536614e-05,0.00016120929630852502,0.5796553822771581,0.00010344766589862154,2.504717175619321e-05,9.96964531611137e-05,0.3901674308396603,5.6727571023010005e-05,2.504716633720274e-05,0.30225005591781573,0.3022500559178156,0.1105297851529457,4.94016408777858e-05,0.00010344766274336399,0.0001035356278905688,0.6846687083420393,3.0126131409568593e-05,2.9881560477669187e-05,0.5796553606302186,0.11052977679718282,2.435982018192547e-05,0.0,2.2893759778246443e-21,2.597098171191467e-21,3.308722450212111e-24,4.1359030627651384e-24,0.0,8.330738442835495e-17,1.0164395367051604e-20,1.3877787807814457e-17,1.0164395367051604e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,3.308722450212111e-24,1.6543612251060553e-24,0.0,0.0,2.220446049250313e-16,5.551115123125783e-17,0.0,0.0,3.3881317890172014e-21,6.776263578034403e-21,8.271806125530277e-25,0.0,1.3552527156068805e-20,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0328790734103208e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,5.046450601897963e-09,1.4589637577398389e-05,0.08791740294442939,4.901433754207552e-09,3.1261339263782226e-05,3.1261339263782226e-05,4.4416787760302435e-09,0.00019621740696273673,1.0375963335225224e-05,1.676251339861504e-05,2.5462103407981896e-05,0.5796553789765928,1.2491481318593895e-05,7.193732573753744e-10,9.991214888692692e-06,0.08791740274771662,1.6762513392340826e-05,7.193732534927765e-10,8.66210479365497e-05,0.08791737450950107,3.167643941705404e-05,1.6762513344823586e-05,1.2491481314227863e-05,1.0375963324084007e-05,0.0001962174069143723,1.4589636730289759e-05,4.7196247381302096e-06,0.5796553784365791,3.167643935731592e-05,1.249148048961288e-05,0.0,3.809577965136163e-22,4.348474381653761e-22,0.0,1.2924697071141057e-26,0.0,1.3860000115922116e-17,3.101927297073854e-25,3.3881317890172014e-21,8.470329472543003e-22,3.3881317890172014e-21,4.1359030627651384e-25,0.0,2.5849394142282115e-26,0.0,2.524354896707238e-29,2.5849394142282115e-26,8.271806125530277e-25,0.0,0.0,1.3552527156068805e-20,8.271806125530277e-25,0.0,8.470329472543003e-22,1.550963648536927e-25,2.261821987449685e-26,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0
4,6.832477863285278e-12,1.3397642498875077e-06,0.0008563198094221798,7.610062863589617e-12,3.096859438649047e-08,2.6995125407789344e-06,6.013666695101571e-12,2.8929828162010623e-06,3.5374914349539796e-08,1.6605542194690443e-08,2.522366511604363e-08,0.005645872575085621,1.2704765390880885e-06,7.609794276452721e-12,3.528619518218139e-08,0.0008563198094060228,1.660554219463803e-08,7.609794276442294e-12,8.101124042250136e-07,0.0008563198093619751,8.100296697432855e-07,1.6605542194627792e-08,1.270476539084344e-06,3.5374914345032846e-08,2.8929828161950492e-06,1.3397642498705977e-06,2.6993389493749064e-06,0.005645872575031212,8.100296697439384e-07,1.2704765390697604e-06,8.673617379884035e-19,1.6986147477782623e-25,8.121847430714874e-26,2.407412430484045e-35,3.0292258760486853e-28,0.0,5.4206800305721793e-20,3.7865323450608567e-29,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,2.117582368135751e-22,3.0814879110195774e-33,0.0,0.0,2.311115933264683e-33,0.0,0.0,0.0,2.481541837659083e-24,1.0587911840678754e-22,2.524354896707238e-28,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466330862652142e-30,1.6155871338926322e-27,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.096661711599004e-13,3.9321089481703276e-07,2.363265805311151e-09,9.018174652962389e-13,1.0136237287016907e-08,9.738699353496268e-07,7.126349451928758e-13,1.1680904077366911e-06,1.0369502363606395e-08,2.995397132552733e-09,1.013623156722184e-08,1.558144328755008e-08,4.583380601557208e-07,9.018174652963994e-13,1.036950236360616e-08,2.3632658053073105e-09,2.995397132551918e-09,9.018174652962387e-13,3.2708754634725163e-07,2.3632658052840642e-09,3.2708754634725126e-07,2.995397132551616e-09,4.5833806015560436e-07,1.036950236343423e-08,1.168090407736482e-06,3.9321089481622363e-07,9.738699351767948e-07,1.5581436206120596e-08,3.2708754634728567e-07,4.5833806015464293e-07,1.6543612251060553e-24,2.438954573255415e-31,3.8739773586513303e-31,3.76158192263132e-37,0.0,1.0097419586828951e-28,5.645507680674414e-23,7.888609052210118e-30,0.0,3.308722450212111e-24,0.0,0.0,2.6469779601696886e-23,1.9721522630525295e-31,0.0,0.0,5.9164567891575885e-31,1.504632769052528e-36,0.0,0.0,0.0,7.888609052210118e-31,2.0679515313825692e-25,0.0,6.310887241768095e-30,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3665827156630354e-30,2.0194839173657902e-28,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76158192263132e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.789721917196714e-16,1.9547286964173688e-08,1.8846391860854233e-09,4.221045087103869e-16,1.5259648947578597e-11,1.4660991447471559e-09,3.335557748190947e-16,1.0998079660711135e-08,5.154883576404307e-10,4.509415461635423e-12,1.5259655814444534e-11,1.2425769645843543e-08,6.899987499726048e-10,4.2210450871038683e-16,5.154883576404255e-10,1.884639186085416e-09,4.509415461635418e-12,4.2210450871038683e-16,3.0796716306623136e-09,1.8846391860854217e-09,3.079671630662312e-09,4.509415461635419e-12,6.899987499726044e-10,5.154883576404307e-10,1.099807966071113e-08,1.954728696417368e-08,1.466099144954651e-09,1.2425769645859592e-08,3.079671630662312e-09,6.899987499726046e-10,1.6543612251060553e-24,9.43241921861247e-34,1.8226567045247515e-33,0.0,1.925929944387236e-33,1.5407439555097887e-33,1.188264336978031e-24,7.703719777548943e-34,0.0,2.5849394142282115e-25,0.0,3.6734198463196485e-40,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,2.2958874039497803e-41,0.0,1.6543612251060553e-24,1.2037062152420224e-35,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8055593228630336e-35,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587324068671532e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0
7,3.5027347574799696e-16,1.8690050346154685e-08,1.8611004210158472e-09,3.9013947907067054e-16,1.525965024879875e-11,1.4660991447455838e-09,3.08296342421898e-16,1.0631457005028293e-08,4.928818702469741e-10,4.509415957442133e-12,1.525965702989888e-11,1.22705742775939e-08,6.899987499717046e-10,3.9013947907067054e-16,4.928818702469692e-10,1.8611004210158406e-09,4.509415957442129e-12,3.9013947907067054e-16,2.977010309168346e-09,1.8611004210158455e-09,2.977010309168344e-09,4.5094159574421275e-12,6.899987499717042e-10,4.928818702469741e-10,1.0631457005028288e-08,1.8690050346154685e-08,1.4660991449504874e-09,1.2270574277609947e-08,2.977010309168344e-09,6.899987499717045e-10,0.0,2.40580411543983e-33,1.5021946284650295e-33,0.0,1.925929944387236e-33,1.5407439555097887e-33,1.962938367679548e-24,1.1555579666323415e-33,0.0,4.1359030627651384e-25,8.271806125530277e-25,0.0,0.0,0.0,1.0339757656912846e-25,4.591774807899561e-41,0.0,0.0,0.0,0.0,1.6543612251060553e-24,6.018531076210112e-36,0.0,1.6543612251060553e-24,9.244463733058732e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0
8,2.4109694941261493e-16,1.6157153865711807e-08,1.8611004198721368e-09,2.685371423408797e-16,2.1366824856968312e-11,2.0528569167353657e-09,2.1220364323081362e-16,8.464920016189398e-09,4.2608596914981473e-10,6.3141618188463454e-12,2.136683435197988e-11,1.2270574270050804e-08,9.661479658416786e-10,2.685371423408797e-16,4.260859691498101e-10,1.8611004198721319e-09,6.314161818846341e-12,2.685371423408797e-16,2.3703387167499776e-09,1.861100419872136e-09,2.3703387167499768e-09,6.314161818846341e-12,9.661479658416781e-10,4.2608596914981473e-10,8.464920016189396e-09,1.6157153865711807e-08,2.0528569170222753e-09,1.227057427008227e-08,2.3703387167499768e-09,9.661479658416786e-10,0.0,5.252446805935338e-33,5.801469248504061e-33,3.587324068671532e-43,1.5407439555097887e-33,1.5407439555097887e-33,1.8013796542902849e-25,0.0,0.0,1.2924697071141057e-25,0.0,1.8367099231598242e-40,0.0,6.018531076210112e-36,0.0,4.591774807899561e-41,2.407412430484045e-35,0.0,2.2958874039497803e-41,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,1.5407439555097887e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.3665620297369636e-16,1.604705828914307e-08,1.8611004234943318e-09,2.6412384090632845e-16,2.1366825058113188e-11,2.052856916734907e-09,2.081726067825472e-16,8.402139153572158e-09,4.2318260010157326e-10,6.314161878287257e-12,2.136683455312476e-11,1.2270574293932593e-08,9.661479658414627e-10,2.641238409063284e-16,4.231826001015686e-10,1.8611004234943268e-09,6.314161878287252e-12,2.641238409063284e-16,2.352758880313485e-09,1.861100423494331e-09,2.352758880313484e-09,6.314161878287251e-12,9.661479658414622e-10,4.2318260010157326e-10,8.402139153572155e-09,1.6047058289143068e-08,2.0528569170218167e-09,1.227057429396406e-08,2.352758880313484e-09,9.661479658414627e-10,0.0,2.5561975973680026e-33,5.012942036007205e-33,1.793662034335766e-43,2.311115933264683e-33,1.5407439555097887e-33,7.762895931835065e-25,3.274080905458301e-33,8.271806125530277e-25,1.550963648536927e-25,4.1359030627651384e-25,3.6734198463196485e-40,1.6543612251060553e-24,0.0,1.0339757656912846e-25,4.591774807899561e-41,1.2037062152420224e-35,1.1020259538958945e-39,1.1479437019748901e-41,0.0,8.271806125530277e-25,1.2037062152420224e-35,0.0,0.0,4.622231866529366e-33,1.5407439555097887e-33,0.0,2.465190328815662e-32,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0
