,Y5Z3,Y3Z5,Y3Z2,Y2Z3,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y3Z1,Y1Z3,Y1Z0,Y0Z1,Y4Z3,Y3Z4,Y1Z4,Y4Z1,Y3Z0,Y0Z3,Y5Z0,Y0Z5,Y2Z4,Y4Z2,Y2Z1,Y1Z2,X3Y2,standard_y,X4Y1,Y5,Y2,Y0,X5Y1,X5Y0,X2Y4,X4Y2,X0Y4,Y3,Y1,X5Y4,X5Y2,X4Y5,X4Y3,X3Y5,X3Y4,X3Y1,X3Y0,X2Y5,X2Y3,Y4,X1Y5,X0Y2,X2Y1,X1Y4,X1Y3,X1Y2,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.7950712434655829,0.7950712434655829,0.7434707928397064,0.7434707928397064,0.7369676243821023,0.7369676243821022,0.6249375571804716,0.6249375571804716,0.48802820785090784,0.4880282078509078,0.33873348699206973,0.33873348699206973,0.3110382248120008,0.3110382248120007,0.28385029589876865,0.28385029589876865,0.2718754143840908,0.27187541438409074,0.13501116090704035,0.13501116090704035,0.11770636555802805,0.11770636555802799,0.08187934237116662,0.08187934237116656,0.07233360770535402,0.07233360770535402,0.03575571551269231,0.0357557155126923,0.011036367079899995,0.011036367079899967,8.326672684688674e-17,7.632783294297951e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.734723475976807e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.226382498815488e-07,2.226382498815488e-07,2.08188935917722e-07,0.1185332356592593,2.0636789905343424e-07,0.6019564634750671,1.7499690142161886e-07,0.11853323565920562,0.48802820785090784,0.48802820785090784,0.33873348699206973,0.3387334869920697,8.709786272304693e-08,0.02718792891324319,7.948461678956103e-08,0.02718792891321989,0.2718754143840908,0.2718754143840908,0.601956463475033,3.7806232870150107e-08,0.11770636555802805,0.11770636555802805,2.2928100641031177e-08,0.009545734665815405,2.0255075201742783e-08,0.009545734665809309,0.03575571551269227,0.03575571551269232,0.011036367079900009,0.011036367079899977,6.617444900424222e-24,6.938900521352129e-18,6.938893903907228e-17,1.3234889800848443e-23,1.3877787807814457e-17,5.551115123125783e-17,3.308722450212111e-24,1.3234889800848443e-23,0.0,2.7755575615628914e-17,1.3877787807814457e-17,1.9852334701272664e-23,2.7755575615628914e-17,3.308722450212111e-24,6.617444900424222e-24,0.0,6.617444900424222e-24,3.469446951953614e-18,3.308722450212111e-24,3.308722450212111e-24,0.0,1.3234889800848443e-23,1.3234889800848443e-23,2.0816681711721685e-17,4.1359030627651384e-24,3.469446951953614e-18,1.3877787807814457e-17,5.551115123125783e-17,2.481541837659083e-24,2.7755575615628914e-17,1.1852343204434701e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0996285346385332e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0
2,8.40429871015912e-11,1.607128202547162e-08,1.8102148688018218e-08,0.15428861421378104,7.790114541215504e-11,0.0026133302778811604,6.605900979198477e-11,0.15428861421378068,0.4880282078509078,0.4880282078509077,0.001470575583786075,0.348279131699871,3.287828824249063e-11,0.0905173273922423,6.91123351580713e-09,0.09051732739224247,0.2718754143840908,0.2718754143840908,0.0026133302778811596,1.6071068613817887e-08,0.09051869286101183,0.0005110097285713198,1.9936116446736763e-09,0.3482760294687117,7.646022302221271e-12,0.34827602946871183,0.15428783412703542,0.00015522965467833216,0.011036367079899911,0.011036367079899967,1.2407709188295415e-24,5.5348520491794695e-17,5.421010862427522e-20,0.0,5.551115123125783e-17,2.7755575615628914e-17,1.6155871338926322e-27,0.0,0.0,0.0,5.421010862427522e-20,4.1359030627651384e-25,2.7755575615628914e-17,4.1359030627651384e-25,1.6155871338926322e-27,8.271806125530277e-25,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,4.1359030627651384e-25,1.6263032587282567e-19,8.077935669463161e-28,8.673617379884035e-19,1.3877787807814457e-17,1.0842021724855044e-19,0.0,5.551115123125783e-17,4.651867884354922e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.183404814909008e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0
3,1.1710941603270648e-12,3.6008844026548087e-09,3.6092393004691847e-09,0.0002765088190917424,1.0855108751035365e-12,0.00016252685980348952,8.139539689779034e-13,0.0002765088190917424,0.0008746193654904787,0.0008746193654904786,8.180331653363093e-05,0.0006241683301402153,4.581413951385347e-13,0.090518432354472,1.548513722581951e-09,0.090518432354472,0.2608390650275002,0.00048724130817806805,0.00016252685980348952,3.6008842177120758e-09,0.0905184376357791,3.178044781276854e-05,3.6092320697313502e-09,0.0006241683086367739,8.13952319653227e-13,0.0006241683086367739,0.0002765088136844891,8.180315415904954e-05,1.977881650580936e-05,0.2608386106992783,2.0194839173657902e-28,2.7728470664714352e-17,3.3881317890172014e-21,0.0,2.710505431213761e-20,0.0,1.262177448353619e-29,4.930380657631324e-32,9.926167350636332e-24,1.9852334701272664e-23,1.6543612251060553e-23,1.0339757656912846e-25,2.7755575615628914e-17,2.0679515313825692e-25,4.930380657631324e-32,3.101927297073854e-25,5.048709793414476e-29,4.235164736271502e-21,1.262177448353619e-29,5.169878828456423e-26,2.0194839173657902e-28,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,3.3881317890172014e-21,2.0679515313825692e-25,5.421010862427522e-20,2.3259065879118194e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540443874774375e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0
4,6.219872151313329e-15,2.13758030092864e-08,3.0617783225141473e-08,8.257348813275124e-08,5.7653253603921485e-15,1.4541242757494232e-07,6.7563051132929535e-15,8.257348813275087e-08,9.190287270194316e-12,2.5527997827918843e-07,4.475533786997616e-08,6.558608797165376e-12,6.7563051121226516e-15,3.1850437528378192e-06,3.061778321756611e-08,3.1850437528378277e-06,9.178061496714794e-06,5.119812993792957e-12,1.4541242757494224e-07,2.137580300928552e-08,3.1850437528379683e-06,4.475533780706622e-08,3.0617783225138965e-08,6.558608797165193e-12,6.756305113292521e-15,6.558608797165195e-12,8.257348813274955e-08,4.475533786996729e-08,2.552799781138441e-07,9.178061496713367e-06,1.5777218104420236e-30,3.3087224107690654e-23,1.0097419586828951e-28,3.944304526105059e-31,2.6469779601696886e-23,0.0,6.018531076210112e-36,2.8698592549372254e-42,3.1554436208840472e-30,0.0,9.62964972193618e-35,0.0,0.0,3.308722450212111e-24,0.0,0.0,7.888609052210118e-31,0.0,4.930380657631324e-31,1.262177448353619e-29,0.0,0.0,1.9721522630525295e-31,6.617444900424222e-24,1.2037062152420224e-35,0.0,6.058451752097371e-28,2.0194839173657902e-28,2.524354896707238e-29,0.0,3.00489094385152e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004890940770032e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0
5,1.3239182222274509e-15,3.763922652662823e-08,5.3912813393156375e-08,8.99939561384402e-09,1.2271665905023723e-15,1.757773752476888e-08,1.438099568882845e-15,8.999395613843894e-09,7.764549490139599e-13,2.782207181440078e-08,5.410112427948552e-09,3.5571400935501943e-13,1.4380995688828443e-15,1.8808568916600544e-09,5.391281339315632e-08,1.88085689166007e-09,5.419900496749009e-09,7.767169229453958e-13,1.757773752476884e-08,3.763922652662821e-08,1.880856891660055e-09,5.410112427948549e-09,5.391281339315632e-08,3.5571400935501897e-13,1.4380995688828443e-15,3.557140093550193e-13,8.999395613843894e-09,5.410112427948538e-09,2.7822071814411375e-08,5.419900496765872e-09,1.9721522630525295e-31,4.7562888180027486e-24,0.0,2.9582283945787943e-31,6.617444900424222e-24,0.0,0.0,0.0,2.465190328815662e-32,4.930380657631324e-32,7.52316384526264e-37,3.308722450212111e-24,2.0679515313825692e-25,0.0,2.938735877055719e-39,6.617444900424222e-24,1.9721522630525295e-31,2.0679515313825692e-25,0.0,1.232595164407831e-32,6.018531076210112e-36,0.0,0.0,1.6543612251060553e-24,1.4693679385278594e-39,0.0,5.048709793414476e-29,0.0,7.395570986446986e-32,2.524354896707238e-29,6.651607206015134e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.651607206015134e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.1114070090845308e-09,2.74555798061946e-08,3.2580998527657786e-09,5.502776995764932e-17,1.1944871620200352e-08,1.1944871640655313e-08,1.1114069630459926e-09,1.8519704243863576e-16,4.499903669248253e-10,1.5822091040574653e-16,5.191183466099606e-09,1.7680395358425943e-10,1.1114069630459934e-09,1.6385741349383444e-09,3.2580998515157333e-09,4.6164862732007354e-09,4.616486275359445e-09,4.499903784232239e-10,5.191183464704586e-09,2.74555798061946e-08,1.638574134938344e-09,5.191183466099606e-09,3.2580998527657786e-09,4.4999036998762647e-10,1.111406963045993e-09,1.7680395358425938e-10,1.8519704243863572e-16,5.191183466099607e-09,1.5822091049790723e-16,4.616486275353152e-09,4.1359030627651384e-25,5.169879198234972e-25,6.162975822039155e-33,5.169878828456423e-25,3.697785493223493e-32,0.0,3.0814879110195774e-33,0.0,0.0,3.6734198463196485e-40,1.2037062152420224e-35,1.2407709188295415e-24,2.0679515313825692e-25,2.7755575615628914e-17,3.6734198463196485e-40,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,3.0814879110195774e-33,1.232595164407831e-32,7.703719777548943e-34,0.0,0.0,7.703719777548943e-34,1.7124534290416206e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7124534290416206e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0
7,1.171977321656045e-09,5.2737750584529835e-09,1.9591896740115606e-08,1.363610809890672e-16,1.2595852828173512e-08,1.2595852816191272e-08,1.1719773486248163e-09,5.631077616682808e-17,4.499903881260738e-10,1.5822090970211268e-16,5.474096743886829e-09,1.7680395289886957e-10,1.171977348624818e-09,3.2263800645100737e-09,1.9591896740585782e-08,9.089939175129426e-09,9.089939176331134e-09,4.499904107666143e-10,5.4740967447039945e-09,5.27377505845298e-09,3.226380064510072e-09,5.474096743886828e-09,1.9591896740115606e-08,4.4999038722899923e-10,1.1719773486248167e-09,1.7680395289886952e-10,5.631077616682807e-17,5.474096743886829e-09,1.5822090988357864e-16,9.089939176324841e-09,0.0,2.7917345550405168e-24,6.162975822039155e-33,1.0339757656912846e-25,1.232595164407831e-32,0.0,6.162975822039155e-33,7.703719777548943e-34,1.8367099231598242e-40,3.6734198463196485e-40,2.407412430484045e-35,1.6543612251060553e-24,8.271806125530277e-25,0.0,1.1020259538958945e-39,0.0,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,1.232595164407831e-32,0.0,1.8367099231598242e-40,0.0,4.1359030627651384e-25,9.244463733058732e-33,1.232595164407831e-32,1.5407439555097887e-33,0.0,6.162975822039155e-33,0.0,1.3867826505651442e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3867826505651442e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.171977321656045e-09,5.2737750584529835e-09,1.9591896740115606e-08,1.363610809890672e-16,1.2595852828173512e-08,1.2595852816191272e-08,1.1719773486248163e-09,5.631077616682808e-17,4.499903881260738e-10,1.5822090970211268e-16,5.474096743886829e-09,1.7680395289886957e-10,1.171977348624818e-09,3.2263800645100737e-09,1.9591896740585782e-08,9.089939175129426e-09,9.089939176331134e-09,4.499904107666143e-10,5.4740967447039945e-09,5.27377505845298e-09,3.226380064510072e-09,5.474096743886828e-09,1.9591896740115606e-08,4.4999038722899923e-10,1.1719773486248167e-09,1.7680395289886952e-10,5.631077616682807e-17,5.474096743886829e-09,1.5822090988357864e-16,9.089939176324841e-09,0.0,2.7917345550405168e-24,6.162975822039155e-33,1.0339757656912846e-25,1.232595164407831e-32,0.0,6.162975822039155e-33,7.703719777548943e-34,1.8367099231598242e-40,3.6734198463196485e-40,2.407412430484045e-35,1.6543612251060553e-24,8.271806125530277e-25,0.0,1.1020259538958945e-39,0.0,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,1.232595164407831e-32,0.0,1.8367099231598242e-40,0.0,4.1359030627651384e-25,9.244463733058732e-33,1.232595164407831e-32,1.5407439555097887e-33,0.0,6.162975822039155e-33,0.0,1.3867826505651442e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3867826505651442e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.1719772538561318e-09,5.273814089876047e-09,1.959190881635611e-08,1.6899641269969744e-16,1.2595852828173515e-08,1.2595852758335904e-08,1.171977411041593e-09,9.749245902336136e-17,4.49989678167387e-10,1.5822070226815482e-16,5.474096729342167e-09,1.7680367390331012e-10,1.171977411041595e-09,3.2263801074476735e-09,1.9591908820066536e-08,9.089939279796507e-09,9.089939279559832e-09,4.4998970080789213e-10,5.474096734104995e-09,5.2738140898760456e-09,3.226380107447672e-09,5.474096729342165e-09,1.959190881635611e-08,4.4998967600165866e-10,1.1719774110415939e-09,1.7680367390331007e-10,9.749245902336134e-17,5.474096729342167e-09,1.582207024496203e-16,9.089939279553539e-09,0.0,7.237830483098509e-25,6.162975822039155e-33,3.101927297073854e-25,1.232595164407831e-32,0.0,0.0,7.703719777548943e-34,9.183549615799121e-41,1.8367099231598242e-40,1.3240768367662246e-34,0.0,0.0,2.7755575615628914e-17,3.6734198463196485e-40,0.0,2.465190328815662e-32,0.0,2.465190328815662e-32,1.232595164407831e-32,0.0,5.510129769479473e-40,0.0,4.1359030627651384e-25,9.244463733058732e-33,0.0,2.311115933264683e-33,0.0,0.0,0.0,2.0982701676795744e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0982701676795744e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
