,Y2Z0,Y0Z2,Y2Z4,Y4Z2,Y4Z1,Y1Z4,Y4Z3,Y3Z4,Y4Z5,Y5Z4,Y5Z1,Y1Z5,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y2Z3,Y3Z2,Y3Z5,Y5Z3,standard_y,X2Y4,X0Y4,X2Y5,X3Y1,X0Y1,Y0,X5Y4,X3Y4,X3Y0,X0Y5,X1Y0,Y2,Y1,X5Y3,X5Y1,X4Y5,X4Y3,X4Y2,X4Y0,X3Y2,X2Y1,X1Y2,X0Y3,X4Y1,X1Y4,X1Y3,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.950185435933192,0.9501854359331918,0.8471707277144366,0.8471707277144365,0.840763810561524,0.840763810561524,0.7892196963182867,0.7892196963182867,0.6590952084434446,0.6590952084434445,0.48971964591019573,0.4897196459101957,0.4181213218128917,0.41812132181289163,0.37055664109630704,0.370556641096307,0.30138213748191134,0.3013821374819113,0.2969741229173981,0.29697412291739805,0.2373052036883779,0.23730520368837765,0.22742352882594855,0.22742352882594846,0.20004646411996824,0.20004646411996818,0.08318062375973014,0.08318062375973012,0.06040799623449257,0.060407996234492556,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,6.938893903907228e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.204170427930421e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0013814013700795083,0.0013814013700795083,0.001231636225624342,0.5501969186396203,0.8407638105615239,0.8407638105615243,0.7892196963182867,0.7892196963182869,0.6590952084434445,0.6590952084434445,0.4897196459101956,0.48971964591019557,0.19069803332838026,0.0006078743632231323,0.13325168819233146,0.0005387237399611018,0.30138213748191134,0.30138213748191134,0.5501957095060751,0.0004317477881286935,0.000344999745423556,0.13325104580326064,0.1906973511158671,0.0003306335399678456,0.11686592826561332,0.0002908321356699001,0.00012092989776559614,0.1168656289509132,0.06040799623449257,0.060407996234492556,4.1579153314819095e-17,0.0,1.0842021724855044e-19,0.0,0.0,1.7893571010747095e-20,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,0.0,5.421010862427522e-20,3.631653761352813e-20,0.0,1.3877787807814457e-17,2.7755575615628914e-17,1.3877787807814457e-17,5.551115123125783e-17,0.0,1.6263032587282567e-19,0.0,5.421010862427522e-20,8.131516293641283e-20,0.0,0.0,2.0816681711721685e-17,5.551115123125783e-17,2.42861286636753e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00014769393237048888,0.00014769393237048888,9.479564104623796e-05,2.9823120764643967e-05,4.5573164710226576e-05,4.5573164710226576e-05,4.277924282783616e-05,0.48783755927912476,3.572591269604392e-05,0.16937556325267783,0.16937556156499667,2.6544998493683414e-05,0.19069779573429296,6.499150575365649e-05,7.222824958957135e-06,1.1437442752769283e-05,0.48783755767696235,1.6336261884309805e-05,2.9823120015449167e-05,1.1437442600340873e-05,9.479564079860151e-05,7.2228245609245405e-06,0.19069778793590214,3.5350021180749014e-05,0.116865841365087,3.10946135621125e-05,1.2929343005598802e-05,0.11686583794361205,0.06040799623449257,0.06040799623449257,8.325148025383616e-17,4.1359030627651384e-25,0.0,0.0,1.0587911840678754e-21,2.0649223055065205e-25,1.6940658945086007e-21,3.3881317890172014e-21,3.3881317890172014e-21,5.082197683525802e-21,0.0,2.0649223055065205e-25,1.3552527156068805e-20,0.0,0.0,6.352747104407253e-22,0.0,0.0,1.2407709188295415e-24,4.1359030627651384e-25,0.0,5.169878828456423e-25,0.0,0.0,2.7755575615628914e-17,0.0,6.352747104407253e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00014112197740279826,0.00014112197740279826,7.82235034532414e-05,1.034727985357019e-08,1.5811835825583833e-08,5.618275482326637e-06,1.4842470753073289e-08,0.0008807995248818327,1.239528283499323e-08,0.10896766478727982,0.10896766472823603,5.10098416641966e-06,0.1906977954952344,6.20995707754205e-05,1.387964504584826e-06,4.063945371309082e-05,0.000880799524775013,5.618256091242709e-06,1.0347279616251538e-08,4.0639453709324344e-05,7.822350344517404e-05,1.3879644347529179e-06,0.1906977883754147,3.377704696591111e-05,0.00021100338750945985,4.0639484323815565e-05,7.822333568008636e-05,0.00021100338186945858,0.00010906772842077859,0.10896729025178226,1.3881070060485067e-17,2.0194839173657902e-28,2.0194839173657902e-28,1.6940658945086007e-21,5.169878828456423e-25,2.5658860328065806e-26,3.3881317890172014e-21,1.6543612251060553e-24,0.0,1.6543612251060553e-24,3.3881317890172014e-21,6.928345853987097e-26,0.0,1.0587911840678754e-22,5.421010862427522e-20,5.293955920339377e-23,0.0,4.235164736271502e-22,2.0194839173657902e-28,1.0097419586828951e-28,2.6469779601696886e-23,2.5849394142282115e-26,0.0,0.0,1.6263032587282567e-19,1.6263032587282567e-19,3.101927297073854e-25,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.055221910145253e-05,6.180370241886231e-08,2.2263744562956835e-05,5.6684910448550936e-11,3.941038180455657e-11,4.909947461729419e-07,3.6994277309352586e-11,2.512066937418524e-05,5.6684916471156215e-11,0.000167670257809759,0.0001676702578090651,3.244902515354901e-07,0.00029342995544855285,2.719621325591581e-08,3.244895802050045e-07,1.7797877697607424e-08,2.512066937416197e-05,4.909947447945136e-07,5.668491042823728e-11,1.7797877697594824e-08,2.2263744562939298e-05,3.244895803010888e-07,0.00029342995456109054,3.0552160171475985e-05,2.907239527753201e-06,1.7797877708500555e-08,2.2263744524115743e-05,2.907239517502034e-06,2.907228721169039e-06,0.00016767025734098915,2.543745173488217e-20,1.9721522630525295e-31,0.0,0.0,8.077935669463161e-28,1.402293698224062e-31,0.0,6.310887241768095e-30,0.0,7.573064690121713e-29,0.0,1.9441244844919645e-31,0.0,2.6469779601696886e-23,0.0,0.0,3.1554436208840472e-30,1.5881867761018131e-22,0.0,0.0,3.101927297073854e-25,8.077935669463161e-28,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,2.710505431213761e-20,0.0,6.462348535570529e-27,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6.455831758965061e-09,9.401923391129415e-12,4.704438726881205e-09,2.1223120684240316e-16,1.4755439184784425e-16,4.362429611920347e-09,1.3850837875221083e-16,1.0585737423693512e-08,2.1223120684240316e-16,4.1324847711465345e-10,4.1324847711465335e-10,2.8830558138910935e-09,7.232020978003442e-10,9.401941414454584e-12,2.8830558138910935e-09,1.8801594299194168e-12,1.0585737423693512e-08,4.362429611920344e-09,2.1223120684240316e-16,1.8801594299194168e-12,4.704438726881204e-09,2.8830558138910935e-09,7.232020978399644e-10,6.455831758995748e-09,1.2250961464478278e-09,1.8801594299194168e-12,4.704438726881204e-09,1.2250961464478278e-09,1.2250961464478278e-09,4.132484771146533e-10,1.0359952496086504e-25,9.183549615799121e-41,8.96831017167883e-44,8.077935669463161e-28,9.244463733058732e-33,3.339051333805039e-36,2.0194839173657902e-28,9.183549615799121e-41,0.0,4.513898307157584e-36,0.0,2.7685340268502785e-36,0.0,1.0339757656912846e-25,6.162975822039155e-33,3.851859888774472e-34,0.0,0.0,2.2958874039497803e-41,4.484155085839415e-44,0.0,3.851859888774472e-34,0.0,0.0,8.271806125530277e-25,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0
6,2.208951950117577e-08,3.216935053445024e-11,1.6096886486510958e-08,2.2698699501649817e-19,1.5781331693982198e-19,1.4711147754912094e-09,1.4813835683530197e-19,3.357334437758175e-11,2.2698699501649817e-19,2.770270046873027e-09,2.770270046873027e-09,9.722348286816241e-10,4.8480883059305705e-09,3.216976394336281e-11,9.722348286816237e-10,6.4330441273670906e-12,3.357334437758175e-11,1.4711147754912094e-09,2.2698699501649817e-19,6.4330441273670906e-12,1.6096886486510958e-08,9.722348286816237e-10,4.848088306394424e-09,2.208951950187963e-08,3.8854709099699434e-12,6.4330441273670906e-12,1.6096886486510958e-08,3.885470909969935e-12,3.885470909969935e-12,2.770270046873027e-09,4.846761402881603e-26,3.587324068671532e-43,3.503246160812043e-46,0.0,3.009265538105056e-36,3.7612267775485215e-37,0.0,0.0,0.0,3.5264830524668625e-38,0.0,3.7619370677141185e-37,0.0,5.169878828456423e-26,0.0,3.851859888774472e-34,1.793662034335766e-43,0.0,8.96831017167883e-44,0.0,1.925929944387236e-34,7.703719777548943e-34,0.0,0.0,6.462348535570529e-27,6.462348535570529e-27,4.890056499420716e-36,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0
7,2.208607206748795e-08,3.216558505683259e-11,1.6094374302000123e-08,2.2698699501649817e-19,1.5781331693982198e-19,1.4711147754912094e-09,1.4813835683530197e-19,3.3573344377581756e-11,2.2698699501649817e-19,2.7701401116185062e-09,2.7701401116185062e-09,9.72234828681624e-10,4.847860913807345e-09,3.2165998381842294e-11,9.722348286816235e-10,6.432291134106725e-12,3.3573344377581756e-11,1.4711147754912094e-09,2.269869950164981e-19,6.432291134106725e-12,1.6094374302000123e-08,9.722348286816235e-10,4.847860914271071e-09,2.2086072068191698e-08,3.885470909969945e-12,6.432291134106725e-12,1.6094374302000123e-08,3.885470909969937e-12,3.885470909969935e-12,2.7701401116185062e-09,4.0753185452441647e-25,7.174648137343064e-43,0.0,0.0,9.027796614315168e-36,9.40750289428997e-38,4.0389678347315804e-28,3.587324068671532e-43,1.0339757656912846e-25,2.350988701644575e-38,0.0,9.40041456613803e-38,0.0,0.0,0.0,3.851859888774472e-34,0.0,1.0339757656912846e-25,3.587324068671532e-43,1.7516230804060213e-46,0.0,1.5407439555097887e-33,3.0814879110195774e-33,4.70197740328915e-38,6.462348535570529e-27,6.462348535570529e-27,1.128474576789396e-36,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.208607206748795e-08,3.216558505683259e-11,1.6094374302000123e-08,2.2698699501649817e-19,1.5781331693982198e-19,1.4711147754912094e-09,1.4813835683530197e-19,3.3573344377581756e-11,2.2698699501649817e-19,2.7701401116185062e-09,2.7701401116185062e-09,9.72234828681624e-10,4.847860913807345e-09,3.2165998381842294e-11,9.722348286816235e-10,6.432291134106725e-12,3.3573344377581756e-11,1.4711147754912094e-09,2.269869950164981e-19,6.432291134106725e-12,1.6094374302000123e-08,9.722348286816235e-10,4.847860914271071e-09,2.2086072068191698e-08,3.885470909969945e-12,6.432291134106725e-12,1.6094374302000123e-08,3.885470909969937e-12,3.885470909969935e-12,2.7701401116185062e-09,4.0753185452441647e-25,7.174648137343064e-43,0.0,0.0,9.027796614315168e-36,9.40750289428997e-38,4.0389678347315804e-28,3.587324068671532e-43,1.0339757656912846e-25,2.350988701644575e-38,0.0,9.40041456613803e-38,0.0,0.0,0.0,3.851859888774472e-34,0.0,1.0339757656912846e-25,3.587324068671532e-43,1.7516230804060213e-46,0.0,1.5407439555097887e-33,3.0814879110195774e-33,4.70197740328915e-38,6.462348535570529e-27,6.462348535570529e-27,1.128474576789396e-36,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.208607206748795e-08,3.216558505683259e-11,1.6094374302000123e-08,2.2698699501649817e-19,1.5781331693982198e-19,1.4711147754912094e-09,1.4813835683530197e-19,3.3573344377581756e-11,2.2698699501649817e-19,2.7701401116185062e-09,2.7701401116185062e-09,9.72234828681624e-10,4.847860913807345e-09,3.2165998381842294e-11,9.722348286816235e-10,6.432291134106725e-12,3.3573344377581756e-11,1.4711147754912094e-09,2.269869950164981e-19,6.432291134106725e-12,1.6094374302000123e-08,9.722348286816235e-10,4.847860914271071e-09,2.2086072068191698e-08,3.885470909969945e-12,6.432291134106725e-12,1.6094374302000123e-08,3.885470909969937e-12,3.885470909969935e-12,2.7701401116185062e-09,4.0753185452441647e-25,7.174648137343064e-43,0.0,0.0,9.027796614315168e-36,9.40750289428997e-38,4.0389678347315804e-28,3.587324068671532e-43,1.0339757656912846e-25,2.350988701644575e-38,0.0,9.40041456613803e-38,0.0,0.0,0.0,3.851859888774472e-34,0.0,1.0339757656912846e-25,3.587324068671532e-43,1.7516230804060213e-46,0.0,1.5407439555097887e-33,3.0814879110195774e-33,4.70197740328915e-38,6.462348535570529e-27,6.462348535570529e-27,1.128474576789396e-36,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
