,Y5Z2,Y2Z5,Y2Z0,Y0Z2,Y5Z4,Y4Z5,Y2Z1,Y1Z2,Y4Z3,Y3Z4,Y3Z1,Y1Z3,Y5Z1,Y1Z5,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y1Z0,Y0Z1,Y3Z0,Y0Z3,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y4Z2,Y2Z4,standard_y,X1Y5,Y5,Y3,X5Y3,X5Y0,X4Y5,X4Y3,X2Y3,X2Y0,X1Y2,X0Y3,X0Y2,X0Y4,X4Y1,X3Y5,X3Y0,X0Y5,X5Y4,X2Y4,X1Y4,X3Y1,X2Y1,X1Y3,X1Y0,Y4,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9796207979853099,0.9796207979853099,0.8311602774491932,0.8311602774491931,0.7759995593130693,0.7759995593130693,0.728181383141638,0.7281813831416379,0.7048751023416617,0.7048751023416615,0.6784899127202755,0.6784899127202754,0.49701684646407485,0.4970168464640748,0.4733305296443464,0.4733305296443464,0.36096984151020983,0.36096984151020983,0.35639820676272216,0.35639820676272216,0.3523786471647909,0.35237864716479084,0.19592491833566011,0.19592491833566,0.06465340992924462,0.06465340992924462,0.05872481295432743,0.058724812954327285,0.03453679871361848,0.03453679871361843,1.0408340855860843e-16,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002291145836274936,0.002291145836274936,0.0019439250502554112,0.3578310423720169,0.001814914672011675,0.7414628550581914,0.0017030770962285205,0.2311658960272189,0.7048751023416617,0.7048751023416617,0.6784899127202755,0.6784899127202754,0.001162427421586593,0.23116254508890868,0.0011070296531135071,0.35782747456713837,0.0008442394762318457,0.165045459032584,0.35639820676272227,0.35639820676272216,0.352378647164791,0.35237864716479084,0.16504393591580133,0.00045823094179956955,0.06465340992924465,0.06465340992924462,0.05872481295432735,0.0587248129543273,0.741460638227259,8.077497204398795e-05,4.846383711010205e-17,0.0,1.0842021724855044e-19,5.551115123125783e-17,0.0,1.0842021724855044e-19,2.168404344971009e-19,5.551115123125783e-17,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,1.214306433183765e-17,2.7755575615628914e-17,2.710505431213761e-20,1.3877787807814457e-17,1.377364907741648e-18,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0546865322074238e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,1.978325030843559e-09,0.0005194776310623443,0.0004568579854225177,0.4165546233910551,1.5671159241203929e-09,2.724159643863105e-06,0.0004002543056379482,0.2958180119212131,2.5897353128014293e-06,0.5398301495708917,0.6784899127202753,0.6784899127202753,1.0037157950530776e-09,0.2958178366038877,9.558817417654868e-10,0.41655443519982077,7.289715309233325e-10,0.5398301495650204,0.35639820676272205,0.356398206762722,0.3523786471647908,0.3523786471647907,0.5398301272104181,0.00010769266279135008,2.375388465709112e-07,0.2958178366027639,2.1575697785359503e-07,0.416554435197802,2.724159194001811e-06,0.0005194776310585818,2.7809838560414816e-17,5.169878828456423e-26,1.0339757656912846e-25,0.0,1.0339757656912846e-25,0.0,0.0,2.117582368135751e-22,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,5.551115123125783e-17,2.710505431213761e-20,5.293955920339377e-23,5.293955920339377e-23,0.0,5.551115123125783e-17,0.0,0.0,5.169878828456423e-26,3.3087224502121107e-23,5.551115123125783e-17,6.776263578034403e-21,0.0,1.1192628970745543e-17,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,7.754818242684634e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629117123475338e-18,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2518935809470215e-11,0.0001594617809221681,0.00014023970163070103,0.4165545666608814,9.916784833382709e-12,5.615811991572665e-08,8.980637957467623e-05,0.0002192765474090014,4.8490159532397755e-08,0.00040015183716361215,0.0005029340651045383,0.0005029340651045383,1.7385961658559084e-12,0.00021927653516362941,6.048865569961053e-12,0.41655454892801763,1.73859315357587e-12,0.0004001518371636103,0.0002641819658077096,0.004019656406759272,0.0002612024470107205,0.0040194616848114335,0.00040015183560221065,8.980633673822251e-05,4.849014352011281e-08,0.00021927653516362903,4.4477959797534515e-09,0.4165545489280168,5.615811904187416e-08,0.00015946178092216763,3.510107841538426e-18,1.9721522630525295e-31,6.058451752097371e-28,5.421010862427522e-20,0.0,1.3883951931889808e-28,0.0,3.2311742677852644e-27,6.617444900424222e-24,2.1705219273391446e-21,6.617444900424222e-24,0.0,6.776263578034403e-21,3.308722450212111e-24,2.4233807008389483e-27,0.0,5.421010862427522e-20,2.0194839173657902e-28,1.3552527156068805e-20,0.0,0.0,1.5178830414797062e-18,1.1580528575742387e-23,4.553649124439119e-18,8.381625036505429e-21,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,6.72084247699335e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1407177090522802e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,4.1939276724595676e-13,9.592062637799127e-09,8.435801949336847e-09,0.0006048554276318379,6.428096730840689e-13,9.48311005276881e-08,5.4020990292452695e-09,4.518867206533432e-06,7.587337568596704e-08,1.3982698506694237e-05,5.0610955198645934e-05,5.061095519864593e-05,1.1269636740000826e-13,4.518867207998744e-06,4.1939149842131394e-13,0.0006048554275876493,1.1269636542270279e-13,1.3982698506693598e-05,4.5189184953052325e-06,5.836577633382001e-06,1.3982628344540593e-05,5.8365747701172886e-06,1.3982698505781849e-05,5.402099003151561e-09,7.587337543224629e-08,4.5188672079986444e-06,9.483101522676027e-08,0.0006048554275876461,9.483110052551159e-08,9.592062637799053e-09,1.1011428314305904e-20,3.0814879110195774e-33,0.0,0.0,0.0,8.474091755303838e-33,4.235164736271502e-22,4.0389678347315804e-28,0.0,0.0,2.524354896707238e-29,6.617444900424222e-24,0.0,0.0,0.0,3.0814879110195774e-33,3.308722450212111e-24,0.0,4.235164736271502e-22,0.0,2.0194839173657902e-28,1.3877787807814457e-17,1.262177448353619e-29,6.938893903907228e-18,4.916471599096123e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107161545511846e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058451752097371e-28,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882796280127814e-26,0.0,0.0,0.0,0.0,0.0,0.0
5,3.3257181349807596e-15,1.7998764945986232e-10,1.7998234567317989e-10,1.3894478603477456e-07,5.0973837893764505e-15,3.765963773108103e-08,5.394538747644135e-11,2.989708509942053e-07,3.013108151227817e-08,9.250957968601368e-07,3.3484291099935294e-06,3.3484291099935294e-06,8.93665195224264e-16,2.9897085099424393e-07,3.3257181326695497e-15,1.3894478601715596e-07,8.936651951556307e-16,9.2509579686013e-07,2.989708509943844e-07,1.3407531725097133e-09,9.250957968598617e-07,1.3407531696306785e-09,9.250957968601065e-07,5.394538747530077e-11,3.013108151183714e-08,2.9897085099424303e-07,3.76596377310789e-08,1.3894478601715585e-07,3.765963773108069e-08,1.7998764945986217e-10,3.160993165647197e-22,2.256949153578792e-36,2.9582283945787943e-31,2.117582368135751e-22,1.504632769052528e-36,9.62964972193618e-35,0.0,1.262177448353619e-29,0.0,6.617444900424222e-24,1.4791141972893971e-31,1.0097419586828951e-28,6.617444900424222e-24,0.0,3.1554436208840472e-30,1.504632769052528e-36,1.0097419586828951e-28,9.62964972193618e-35,0.0,7.703719777548943e-34,6.310887241768095e-30,6.938893903907228e-18,1.232595164407831e-32,6.938893903907228e-18,4.910531495122209e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,1.5509636485369269e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,3.0814879110195774e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24030084819031e-30,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0589337146648807e-16,4.2789280749463943e-11,4.278952322349225e-11,2.67186788175787e-08,1.6230454209038936e-16,5.0437439274666735e-09,1.282139513282036e-11,1.1547539136224269e-10,4.0354466628324204e-09,3.573117540880536e-10,1.2933072259026893e-09,1.2933072259026895e-09,2.8454973576665143e-17,1.1547539136224354e-10,1.0589337148063913e-16,2.6718678818574512e-08,2.8454973576665143e-17,3.573117540880536e-10,1.1547539136224517e-10,2.578229408671959e-10,3.573117540880498e-10,2.578229408671959e-10,3.5731175408805317e-10,1.282139513282036e-11,4.0354466628324204e-09,1.1547539136224352e-10,5.043743927466662e-09,2.6718678818574512e-08,5.043743927466671e-09,4.2789280749463943e-11,5.751490196657771e-25,5.739718509874451e-42,0.0,0.0,0.0,3.009265538105056e-36,1.6543612251060553e-24,2.311115933264683e-33,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,1.925929944387236e-34,1.1479437019748901e-41,3.0814879110195774e-33,6.018531076210112e-36,1.6543612251060553e-24,1.2037062152420224e-35,0.0,0.0,0.0,0.0,3.617172441632802e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9387045606711586e-26,0.0,0.0,0.0,0.0,0.0,5.945360652724886e-25,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,1.7219155529623352e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274080905458301e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833096842367896e-34,0.0,0.0,0.0,0.0,0.0,0.0
7,1.1234268616348102e-16,4.1527568991176817e-11,4.152780144378699e-11,2.6392623087324113e-08,1.7218951262830293e-16,5.513500550912146e-09,1.2443341655864216e-11,1.0362066820197486e-10,4.41129401465835e-09,3.206300691276979e-10,1.1605360878845898e-09,1.1605360878845898e-09,3.01879905933294e-17,1.0362066820197558e-10,1.1234268617831071e-16,2.639262308826207e-08,3.01879905933294e-17,3.2063006912769783e-10,1.0362066820197706e-10,2.546766532891789e-10,3.206300691276942e-10,2.546766532891789e-10,3.206300691276973e-10,1.2443341655864216e-11,4.41129401465835e-09,1.0362066820197556e-10,5.513500550912135e-09,2.639262308826207e-08,5.513500550912144e-09,4.1527568991176817e-11,1.5348077771980006e-26,2.2958874039497803e-41,0.0,0.0,2.2958874039497803e-41,1.504632769052528e-36,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,1.6543612251060553e-24,2.465190328815662e-32,1.4444474582904269e-34,1.1479437019748901e-41,0.0,1.504632769052528e-36,0.0,1.2037062152420224e-35,7.703719777548943e-34,0.0,1.504632769052528e-36,0.0,1.061280380960517e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,9.693522803355793e-27,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.1479437019748901e-41,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.570999509585627e-34,0.0,0.0,0.0,0.0,0.0,0.0
8,1.1234272172727127e-16,4.152756562366767e-11,4.15277980762461e-11,2.6392621562571383e-08,1.7218956873570648e-16,5.5135027921271084e-09,1.244334064685027e-11,1.036204464517106e-10,4.411295807830954e-09,3.2062938297305544e-10,1.1605336043145785e-09,1.1605336043145785e-09,3.01880006376592e-17,1.036204464517113e-10,1.1234272174210097e-16,2.639262156350934e-08,3.01880006376592e-17,3.2062938297305544e-10,1.0362044645171295e-10,2.5467663857601805e-10,3.206293829730517e-10,2.5467663857601805e-10,3.206293829730549e-10,1.244334064685027e-11,4.411295807830954e-09,1.036204464517113e-10,5.513502792127096e-09,2.639262156350934e-08,5.513502792127106e-09,4.152756562366767e-11,4.208604514605186e-25,5.739718509874451e-42,3.0814879110195774e-33,0.0,2.2958874039497803e-41,0.0,3.308722450212111e-24,1.5407439555097887e-33,0.0,0.0,3.009265538105056e-36,6.162975822039155e-33,1.6543612251060553e-24,0.0,2.8888949165808538e-34,1.1479437019748901e-41,0.0,3.009265538105056e-36,3.308722450212111e-24,0.0,7.703719777548943e-34,0.0,0.0,0.0,4.721020411772471e-34,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,5.739718509874451e-42,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,3.4666738998970245e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9085481038428765e-34,0.0,0.0,0.0,0.0,0.0,0.0
9,3.864157370463104e-18,1.1585570373804714e-11,1.1585587693774074e-11,7.048500078792497e-09,5.9226588918929085e-18,6.797339359728206e-10,3.4716100446060695e-12,1.3030043073198179e-09,5.438479992209298e-10,4.031843920513062e-09,1.4593454641367286e-08,1.4593454641367286e-08,1.0383511464961087e-18,1.3030043073198187e-09,3.864157370599324e-18,7.048500078865504e-09,1.0383511464961076e-18,4.031843920513062e-09,1.3030043073198204e-09,6.801477840308092e-11,4.0318439205130585e-09,6.801477840307774e-11,4.031843920513061e-09,3.471610044606069e-12,5.438479992209296e-10,1.3030043073198187e-09,6.797339359728206e-10,7.048500078865504e-09,6.797339359728206e-10,1.1585570373804714e-11,2.625329111834827e-26,0.0,1.925929944387236e-34,0.0,0.0,4.70197740328915e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,9.62964972193618e-35,0.0,1.232595164407831e-32,4.70197740328915e-38,0.0,3.76158192263132e-37,7.703719777548943e-34,6.938893903907228e-18,0.0,0.0,3.593856511184242e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,7.754818242684634e-26,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,1.1479437019748901e-41,0.0,0.0,0.0,0.0,0.0,0.0,3.76158192263132e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9304555976379017e-33,0.0,0.0,0.0,0.0,0.0,0.0
