Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6720746199286685,-7.02781843648575e-18,
1,0.7514559217795067,0.24207123533277894,Y1Z0,0.7853981573231208,-2.6825155949969976e-08
2,0.8114884959556925,0.42513902399594167,Y5Z4,0.7853981530470387,-2.859836378541416e-08
3,0.8624013595671739,0.5803964901926922,Y3Z1,0.785398160108431,1.630889129947642e-07
4,0.9303768695810797,0.7876860571030653,Y2Z3,0.7853982493138583,2.5447704692281536e-07
5,0.9999999999825658,0.9999999999468349,Y4Y5,0.7853981586115713,1.8733349509573543
6,0.9999999999999956,0.9999999999999867,X2,-1.2308220466557172e-07,0.010000270344038149
7,0.9999999999999977,0.9999999999999926,Y2Z3,-9.633625901707205e-08,0.00999999222914237
8,0.9999999999999974,0.9999999999999925,Y3Z5,-1.586904526446538e-08,0.00999998703460662
9,0.9999999999999981,0.9999999999999941,Y3Z5,-1.7384688194117184e-08,0.00999998703460662
10,0.9999999999999979,0.9999999999999939,standard_x,-3.0312857151154668e-09,0.009999996968714172
11,0.9999999999999979,0.9999999999999937,standard_x,-3.031285658450093e-09,0.009999996968714172
12,0.9999999999999983,0.999999999999995,standard_x,-3.031285658450093e-09,0.009999996968714172
