Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7195416041477035,1.118285618939379e-17,
1,0.8322115101970519,0.40173483024799894,Y3Z0,-0.7853981587864992,4.389282992145172e-08
2,0.8806874979930428,0.5745803877813194,Y2Z0,-0.785423420408857,-1.0578814882993567e-06
3,0.9152015126156536,0.6976432560464136,Y4Z3,0.7853981486997472,8.045317742074311e-07
4,0.9612335742766362,0.8617747719566216,Y5Z0,0.7853981503877354,7.083156408063918e-08
5,0.9911220626940158,0.9683449044946416,Y1Z0,0.7853981427893845,1.6852894758461387e-08
6,0.9999999999994761,0.9999999999981324,standard_x,-4.853440698370913e-07,0.0053693125721863445
7,0.9999999999999734,0.9999999999999046,standard_x,4.5471357871505757e-07,0.010000039048043668
8,0.9999999999999755,0.9999999999999123,X2X5,9.559012595697812e-08,0.010000053648626064
9,0.9999999999999776,0.9999999999999195,Y2Y4,1.377508976773231e-07,0.010000009040536568
10,0.9999999999999771,0.9999999999999187,Y1Y2,3.74790104799391e-08,0.010000022172344412
11,0.9999999999999791,0.9999999999999256,Y1Y2,3.692334955903863e-08,0.010000048085938303
12,0.9999999999999791,0.9999999999999256,X4X5,-5.047441052502993e-09,0.010000003028435527
