Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7580512972860032,5.87874624099949e-17,
1,0.8567288331761286,0.4078448645652396,Y3Z5,0.7853981698602226,1.3393648465151999e-08
2,0.9222692918049458,0.6787306262727174,Y0Z1,0.7853981644767771,-2.4400927627156596e-08
3,0.969376604165101,0.8734302127211716,Y2Z5,0.7853981679596227,-2.3562067169548304e-07
4,0.9918932549714634,0.9664939512483383,Y4Z2,1.570796417918667,3.736360057957349
5,0.991894527059256,0.9664992089239451,Y4Z3,-0.7853975225566253,3.736355019049141
6,0.9999999999999308,0.999999999999714,Y0Y1,0.7853981394348896,2.5758220302464374
7,0.9999999999999836,0.9999999999999319,Y2Z5,1.8275222174584774e-08,0.009999946865098041
8,0.9999999999999967,0.9999999999999868,Y4Z0,-8.793645341648174e-07,0.009999946865098041
9,0.9999999999999971,0.999999999999988,X2,1.490117010170861e-08,0.01
10,0.9999999999999971,0.9999999999999876,standard_x,-1.38882303560294e-16,0.01
11,0.9999999999999969,0.9999999999999872,standard_x,-1.38882303560294e-16,0.01
12,0.9999999999999967,0.9999999999999868,standard_x,-1.38882303560294e-16,0.01
