Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6722229909149636,-2.4079580180275625e-17,
1,0.7428760428531452,0.21555218938449677,Y2Z5,0.7853981816978992,8.934455292124942e-08
2,0.8072595459878984,0.41197689688449696,Y0Z1,1.5707962835609954,-1.1854924143692945e-07
3,0.8455424943055453,0.5287726063349879,Y4Z5,0.7853981478635746,-3.8320816314648176e-10
4,0.8553848476345699,0.55880019538554,Y3Z1,0.7853981516033343,1.7306014596228296e-08
5,0.9401198122495477,0.8173142530112065,Y0Z5,0.78539827193212,-3.1844030096773494e-07
6,0.9999999990686697,0.9999999971586465,Y1Y3,-0.7853981702682197,1.8648934277483429
7,0.999999999999974,0.9999999999999208,X2,-4.885748856565745e-08,0.010000064443555686
8,0.9999999999999971,0.9999999999999911,Y0Z1,1.7986861592158266e-07,0.00999992862613416
9,0.9999999999999982,0.9999999999999946,X0,-6.501308686678e-08,0.009999982417646429
10,0.9999999999999984,0.9999999999999952,Y2Y4,2.180707747114584e-09,0.009999982767750501
11,0.9999999999999984,0.9999999999999953,Y2Y4,2.1806328444446648e-09,0.009999995638509604
12,0.9999999999999988,0.9999999999999961,Y0Y5,7.490266991938762e-14,0.009999999999925098
