Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7368759688973244,-8.55027616281126e-18,
1,0.8177923677654784,0.30752188817211806,Y0Z4,2.356191115229539,-1.7017584435366122e-06
2,0.8879692740972788,0.5742284525163536,Y3Z5,0.7853986634192138,9.159806941683312e-06
3,0.9423500823872382,0.7809021191596679,Y1Z2,0.7853988839283348,-7.121184086305933e-06
4,0.9826051568189119,0.9338910888975386,Y0Y4,0.7855233627768938,2.814855054812529
5,0.9847799304990166,0.9421562924632894,Y4Z0,1.5708005737370005,0.9180631753086512
6,0.9849165250095461,0.9426754184053678,standard_x,-1.3035132391761264e-07,-2.6785947407345403
7,0.985287645901415,0.9440858592925558,X2,-3.0063497051072163e-06,-2.957454062876823
8,0.9853116846262634,0.9441772182032095,X0X1,-6.186647783111332e-09,-1.8284949430896664
9,0.9853192776743797,0.9442060754994603,Y2Y4,3.122717289249565e-08,-1.441814999666842
10,0.9982720521076753,0.9934329529496664,X1X2,-0.7853985258567885,-1.4093846704370834
11,0.9987368767643838,0.9951995139694283,Y0Y4,-0.13253728561743325,-0.36161330104207845
12,0.9987368809586202,0.9951995299095775,standard_x,-1.4066400528371695e-06,0.009999658203196935
