Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.593340994966315,-8.09056715864294e-18,
1,0.6855250409597134,0.22668635110087504,Y3Z0,0.7853981519530475,-3.8433200429972666e-08
2,0.7727169646874043,0.4410967604325665,Y4Z1,0.785398102218134,6.323431788706648e-08
3,0.8506540046534946,0.6327488301061119,Y5Z0,0.7853981267397884,9.649208760467819e-08
4,0.9162079281653246,0.7939500397200485,Y2Z0,0.7853981575625968,-4.2486715868929183e-07
5,0.9999999983094311,0.9999999958427848,X1X4,3.9269908129124316,1.7777569868433225
6,0.9999999999998547,0.9999999999996425,X1,-5.273095803780491e-08,0.010000645564442329
7,0.9999999999999968,0.9999999999999921,X2,-9.255736960719903e-09,0.009999992755724395
8,0.9999999999999968,0.9999999999999921,standard_x,8.699888898381467e-09,0.01
9,0.9999999999999968,0.9999999999999921,standard_x,5.332215932652467e-09,0.01
10,0.999999999999997,0.9999999999999926,standard_x,-3.775830787925528e-09,0.01
11,0.9999999999999973,0.9999999999999933,Y2Z4,-3.253476273608849e-09,0.01
12,0.9999999999999973,0.9999999999999933,Y2Z4,-1.9326759484489966e-09,0.01
