Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6367130614293114,1.946019332806395e-17,
1,0.7151973113294335,0.21603928346256981,Y3Z0,0.7853981495089193,-1.1154054436663771e-07
2,0.7860047349538287,0.4109469889335646,Y4Z5,0.7853981400179492,1.6856429898897782e-07
3,0.8522577086654728,0.5933179103113299,Y1Z0,0.785398149091844,-5.382722582642142e-09
4,0.9459632834187248,0.8512560985707979,Y2Z3,0.785398136821132,-1.8161320152111607e-07
5,0.9999999999894915,0.9999999999710739,Y4Y5,0.7853981385010359,2.4680711009659464
6,0.9999999999999911,0.9999999999999755,X0X1,-5.373065876799653e-08,0.010000336982469299
7,0.9999999999999933,0.9999999999999817,Y3Z5,-4.4966463076278704e-08,0.01000009880414636
8,0.9999999999999954,0.9999999999999876,X3,1.2310540377838426e-08,0.009999981501777893
9,0.9999999999999962,0.9999999999999898,Y2Y3,3.262667035417071e-08,0.010000037719748115
10,0.9999999999999971,0.9999999999999919,standard_x,-4.076791637458197e-09,0.010000000795355188
11,0.999999999999997,0.9999999999999917,Y0Y1,0.0,0.01
12,0.9999999999999968,0.9999999999999915,X0X1,0.0,0.01
