Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7069383728634195,-1.605755997340597e-17,
1,0.7941015091443371,0.29742254942266905,Y3Z5,2.3561944868990934,1.435504301984696e-08
2,0.8704500208571984,0.5579428790845233,Y1Z2,0.7853981371994357,-6.895224097631284e-08
3,0.895207719839007,0.6424223765325824,Y4Z3,0.7853981297197024,6.307034657840823e-08
4,0.9337967382223733,0.7740978154510386,Y0Z5,0.7853981329928539,-8.513804254420772e-08
5,0.9337982155789315,0.7741028565632877,standard_x,-3.069735867532176e-08,0.6548000154727004
6,0.9999999999999885,0.9999999999999606,X1X2,0.785398158560207,0.6743187424631257
7,1.0,1.0,standard_x,8.063721887304507e-08,0.010000068344127101
8,1.0,0.9999999999999998,standard_x,-2.117426693336752e-08,0.009999985933922274
9,0.9999999999999997,0.9999999999999992,standard_x,-9.671398484395073e-09,0.009999988744036323
10,0.9999999999999997,0.9999999999999987,standard_x,7.872327459677704e-09,0.009999995009119802
11,1.0000000000000002,1.0000000000000004,standard_x,-1.0059454583085844e-08,0.010000003176336288
12,1.0000000000000004,1.0000000000000016,standard_x,7.207532337392337e-09,0.010000032433914298
