Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6859221430117257,-1.5079406968211742e-17,
1,0.7684016658365093,0.2626085252099221,Y2Z3,0.7853981574454694,-1.0095726195581203e-09
2,0.8491536265852732,0.5197166242115615,Y4Z0,0.7853981239369285,-5.534452926478539e-08
3,0.9239702517326943,0.7579270662492318,Y1Z5,0.7853981587285158,1.3401914108798019e-07
4,0.9797169037094124,0.9354201646525344,X0X4,1.2565904207972383,2.129077269783901
5,0.9886007683887927,0.9637057138617927,X1X5,-0.5664068868651614,0.013236355481199518
6,0.9999997414067987,0.9999991766589221,X2X3,-0.7869435540761163,-4.597454756042646
7,0.9999999947876681,0.9999999834043316,Y0Y4,-0.005342162176190623,0.009931918877020003
8,0.999999999999937,0.9999999999997995,standard_x,-1.2278279485227174e-08,0.009980796303495501
9,0.9999999999999787,0.9999999999999319,Y0Z2,1.2486808798554444e-08,0.009999736130399397
10,0.9999999999999803,0.9999999999999373,Y4Z2,-5.003500529253054e-08,0.010000014082569713
11,0.9999999999999801,0.999999999999937,standard_x,4.892934383685133e-09,0.010000002458895702
12,0.9999999999999805,0.9999999999999375,standard_x,1.8317594796662817e-09,0.010000001831736318
