Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6535426797618472,-1.8735324512860052e-18,
1,0.7328158395719773,0.22881075151085892,Y0Z2,0.7853979864038725,-6.924730626857253e-08
2,0.8065944741958685,0.4417623340410714,Y1Z4,-2.542952543398908e-07,-0.9356173136147643
3,0.8753917747208066,0.6403360010013982,Y3Z0,0.7853983323294856,0.9356172820034385
4,0.9082757300409008,0.7352508819959458,Y5Z4,0.7853982682508747,-1.0941999483755988e-06
5,0.9082762557008355,0.7352523992389188,standard_x,-1.7933387977656435e-07,-1.7213142166483526
6,0.9082762559818199,0.7352524000499403,X3,4.595987686939402e-07,-0.294973544056013
7,0.9082762559854534,0.7352524000604278,Y1Y3,4.530834337966653e-08,0.582959745861669
8,0.9609709329495469,0.887348124081706,Y4Y5,-1.5707381244695915,1.1150198050086912
9,0.9799164837006816,0.9420317738256675,Y1Z5,0.7854080743952904,1.943169529054871
10,0.9999955249088144,0.9999870832829205,X4X5,0.7853740625699385,-0.04583163961926396
11,0.9999999934109765,0.9999999809817162,standard_x,-1.2716420337527443e-08,0.010034503163235791
12,0.9999999999998516,0.9999999999995715,X1,-0.00031232286803338494,0.010000830195316121
