Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6660541072984101,-1.2101926010390697e-17,
1,0.7444732155789262,0.23482579062767694,Y3Z1,0.7853981553141655,-4.0420829074581393e-08
2,0.8215172599910892,0.46553395651911533,Y4Z5,0.7853981742079914,2.3181083568316433e-07
3,0.8884794548281583,0.6660520533142322,Y2Z0,0.7853981525620666,-2.1711792955837053e-07
4,0.9769914094089863,0.9311008426997666,X0X2,1.1325357668700902,1.5313310119777837
5,0.9898337341459907,0.9695571466031067,X1X3,-0.5628568813805995,-0.0016247629272083698
6,0.9999999467066578,0.9999998404132424,X4X5,-0.7858124155409605,-3.401539680271977
7,0.9999999993262301,0.9999999979823979,Y0Y2,0.0037605182681648844,0.009985106982661644
8,0.9999999999999888,0.9999999999999665,Y1Y3,-5.60704828471332e-06,0.009999217519455867
9,0.9999999999999907,0.9999999999999721,standard_x,8.176568633166532e-09,0.010000040211628761
10,0.9999999999999917,0.9999999999999755,standard_x,8.563216774441643e-09,0.010000008886514127
11,0.9999999999999934,0.9999999999999803,standard_x,8.362367069303917e-09,0.01000001359912638
12,0.9999999999999932,0.9999999999999799,standard_x,0.0,0.01
