Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6608275310150403,-6.124706038384236e-18,
1,0.7412611792867758,0.2371467487100264,Y0Z4,0.7853981881696741,-8.110383206266194e-08
2,0.8077631475312903,0.433217993653741,Y5Z2,0.7853981250932968,2.2320609290388456e-07
3,0.8705537770967103,0.6183469038902749,Y1Z3,0.7853981571378802,-3.701314819937055e-07
4,0.9578843967535302,0.8758283554897334,Y0Y4,1.453042546310754,0.8859688239519493
5,0.9714841073429248,0.9159250963310357,X1X3,-0.7233728451893157,-0.5611339940064279
6,0.9999789903310926,0.9999380560899588,X2X5,-0.736054369258444,-0.4865974554371339
7,0.9999999993452158,0.9999999980694652,Y0Y4,-0.013070838257893283,0.009542115411100121
8,0.9999999999994768,0.9999999999984569,Y4Z0,4.027579494752187e-08,0.010001639804197555
9,0.9999999999999963,0.9999999999999892,standard_x,6.022536602394105e-09,0.009995896729193822
10,0.999999999999998,0.9999999999999941,X1,-6.568387572330292e-08,0.009999994604237549
11,0.999999999999998,0.9999999999999943,Y3Z5,-6.214823363856692e-11,0.00999999999112168
12,0.9999999999999984,0.9999999999999956,Y3Z5,-6.214823363856692e-11,0.00999999999112168
