Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6948232238299736,-6.92530725520146e-18,
1,0.766654814887863,0.2353769902132697,Y5Z1,0.7853981570952511,-6.885064307237355e-08
2,0.838416717717893,0.4705256267859571,Y4Z0,0.7853981678173703,7.023499919723786e-08
3,0.9000266734267731,0.6724084714836632,Y2Z1,0.7853981573467105,9.921308562668178e-08
4,0.9660096456709099,0.8886207700478731,Y3Z2,0.7853981662235795,-1.5886494632508783e-07
5,0.9660105309912721,0.8886236710561785,Y3Z1,-4.679490521431891e-08,1.7287333783531875
6,0.9999999999721154,0.9999999999086281,X0X4,0.78539820113475,1.7902394577731646
7,0.9999999999999849,0.9999999999999504,standard_x,-4.7734421403315584e-09,0.009999658767271479
8,0.9999999999999954,0.9999999999999849,X0X5,-1.3695218471769525e-08,0.009999890340751827
9,0.9999999999999956,0.9999999999999853,X0X5,-9.586708307432716e-09,0.01000000002020348
10,0.9999999999999964,0.9999999999999882,Y0Y5,-2.663328298135471e-08,0.009999999659077122
11,0.9999999999999967,0.9999999999999889,X0X5,-1.1619003131124317e-09,0.009999999391525266
12,0.9999999999999968,0.9999999999999893,X0X5,-4.0615231704679246e-11,0.01
