Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6529694784848477,-2.55197205779784e-17,
1,0.7321456144012436,0.2281532343919174,Y5Z2,0.7853981642577458,2.2486499230502726e-08
2,0.8091976878623451,0.4501857896976827,Y0Z1,0.7853981581359644,-1.3428297959352879e-07
3,0.864345008516978,0.6090978081963929,Y3Z5,0.7853989736515442,-9.426642341106353e-08
4,0.9153598568897917,0.7561017320878136,Y4Z2,0.7853981663451107,3.307852912465455e-08
5,0.9999999993837541,0.9999999982242312,X0X1,0.7853981587121763,1.4804035475138584
6,0.9999999999977314,0.9999999999934629,X3,-7.914927408279002e-07,0.010003375940905938
7,0.9999999999999901,0.9999999999999715,Y0Z2,-5.699600335288226e-08,0.010000959242221068
8,0.9999999999999969,0.999999999999991,standard_x,-1.505164276445112e-08,0.010000018484599206
9,0.9999999999999984,0.9999999999999957,Y3Z0,8.831478031078754e-08,0.010000031040148674
10,0.9999999999999983,0.9999999999999951,X0,8.647051467641217e-09,0.010000020720425232
11,0.999999999999999,0.9999999999999971,standard_x,9.935016696649442e-09,0.010000010747402066
12,0.9999999999999988,0.9999999999999963,X1X4,0.0,0.01
