Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6869730668278942,1.3580280353862394e-17,
1,0.7717655332845289,0.2708791400068275,Y4Z0,0.785398163137963,-3.3665996082361094e-08
2,0.851679925680811,0.5261747198039317,Y1Z5,0.7853980936415522,4.629464154892761e-08
3,0.9121293494884699,0.7192872523105931,Y2Z1,0.7853981767619814,-3.254141600292776e-07
4,0.9642219682821784,0.8857030244801635,Y3Z2,0.7853980827554009,-5.602593093615157e-07
5,0.9999999999940254,0.9999999999809137,X0X4,0.7853981655333604,3.8425176827262413
6,0.9999999999999837,0.9999999999999476,Y5Z0,-6.623140404779242e-08,0.010000014889569496
7,0.9999999999999851,0.9999999999999524,X1X5,-1.0814689420221991e-07,0.009999921990547563
8,0.9999999999999868,0.999999999999958,X3,1.7513607912637081e-07,0.009999883715561974
9,0.9999999999999899,0.9999999999999676,Y2Z5,7.119226773362904e-08,0.0099997335472763
10,0.9999999999999902,0.9999999999999687,X2X3,1.0773242257372575e-11,0.009999999964992368
11,0.9999999999999906,0.9999999999999697,X2X3,6.383317272120448e-17,0.009999999999999776
12,0.9999999999999908,0.9999999999999705,X2X3,0.0,0.01
