Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7146214934617325,-1.81504937712314e-17,
1,0.8074441386350466,0.32526151425796707,Y5Z1,0.785398149491934,-2.4278435897128908e-08
2,0.8900287575474453,0.6146477750320404,Y3Z1,0.7853981614892126,4.0443910156201616e-08
3,0.9701656959507725,0.8954570741464485,Y4Z3,0.7853981256965361,-1.8574672782088863e-07
4,0.9893107566925379,0.9625436286806385,Y0Z5,0.7853981141750173,-5.265638132394282e-05
5,0.9999997717971671,0.9999992003503149,Y2Z3,0.7853981128363744,0.00017438235491825649
6,0.9999999979043713,0.9999999926566697,standard_x,-3.011630189634563e-10,0.01014545100034683
7,0.9999999999988494,0.9999999999959682,X0,-5.470619690584993e-06,0.00999188380745165
8,0.9999999999998543,0.9999999999994893,X2,5.46951670976046e-06,0.010000032795844506
9,0.9999999999999997,0.9999999999999986,X0X2,-1.4552855962995434e-06,0.01000000778986421
10,0.9999999999999999,0.9999999999999994,X0X4,-1.2086169299416248e-08,0.010000002905951851
11,0.9999999999999999,0.9999999999999992,standard_x,-2.6946519095677775e-09,0.010000000224554327
12,1.0,1.0,standard_x,-2.6946519095677775e-09,0.010000000224554327
