Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6391018361221446,8.767734955174253e-18,
1,0.7408135446878006,0.2818293877496145,Y3Z1,0.7853981385843665,-9.242681838566691e-08
2,0.8247746751979521,0.5144743245040387,Y0Z5,0.7853981565672478,4.493474848154309e-07
3,0.898524425724593,0.7188249084310915,Y2Z1,0.7853981549200917,-4.786935377045775e-07
4,0.9471671619345198,0.8536073514539653,Y4Z5,1.5707963853024267,4.944886417181861
5,0.9860724931073397,0.9614087621200148,X0X5,0.7853981583166912,-2.4180999000640737
6,0.9999998042255047,0.9999994575353528,Y4Z1,0.7853982041791052,-4.340229516100718
7,0.9999999999793923,0.999999999942899,standard_x,-1.3035972561042278e-08,0.010000265527320154
8,0.9999999999999302,0.9999999999998067,Y0Y4,6.519985465975117e-08,0.010000689245764773
9,0.9999999999999939,0.9999999999999831,X4,-9.89976393004936e-07,0.009999963553790289
10,0.9999999999999953,0.9999999999999871,Y0Z5,-7.834523130006397e-08,0.009999976896961284
11,0.999999999999997,0.9999999999999916,standard_x,-4.438524556243091e-09,0.00999998201880042
12,0.999999999999997,0.9999999999999919,Y5Z4,-6.166742715829483e-16,0.009999999999999863
