Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7029428815428844,1.7157968556490805e-17,
1,0.7853326174422824,0.27735317816089344,Y2Z5,0.7853981331741323,1.7757394202805173e-08
2,0.8558129362935334,0.5146150193088807,Y0Z4,0.7853981684970635,6.336609845924964e-08
3,0.9116604109699542,0.7026174983152312,Y3Z2,0.7853981538708014,-1.674349723294197e-07
4,0.9744896965633498,0.9141232380858333,Y1Z3,0.7853981759951536,-1.5459078498968507e-07
5,0.9744912398260173,0.9141284332573056,standard_x,3.230136815765566e-10,2.832454246597097
6,0.9999999999983993,0.9999999999946113,Y0Y4,0.7853981505303635,2.8215514370064194
7,0.9999999999998918,0.9999999999996357,X5,9.538207484560628e-09,0.009999218554050558
8,0.9999999999999958,0.9999999999999855,Y5Z3,-1.4328752138267482e-08,0.009999650719169131
9,0.9999999999999973,0.9999999999999911,X5,1.6095927768454313e-08,0.01000002634409193
10,0.9999999999999977,0.9999999999999925,X5,-2.8988168583858948e-11,0.0100000000142898
11,0.9999999999999977,0.9999999999999925,X5,0.0,0.01
12,0.9999999999999977,0.9999999999999925,X5,0.0,0.01
