Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6094588907192656,1.2737240797300334e-17,
1,0.689956270952909,0.20611755925489272,Y1Z3,0.7853981798237859,-8.630979083926148e-09
2,0.7676093191738854,0.40495206444691,Y0Z4,0.7853981712188252,1.2586830492363074e-08
3,0.8320055956866036,0.5698419441098165,Y5Z4,0.7853981591456191,-5.071207052929099e-08
4,0.8957589318077538,0.7330855428146125,Y2Z5,0.7853980135616095,-6.253667083248043e-07
5,0.9999999998057773,0.9999999995026831,X1X3,3.9269908019955677,1.3503506648050274
6,0.9999999999999879,0.999999999999969,standard_x,-5.408461677041104e-09,0.010000302033113612
7,0.9999999999999984,0.9999999999999961,Y2Z5,2.8584416220025286e-07,0.00999995554137148
8,0.9999999999999996,0.9999999999999988,standard_x,-4.946025532989538e-09,0.009999997076027792
9,0.9999999999999999,0.9999999999999996,standard_x,3.6234914297289224e-09,0.009999998404726337
10,1.0,1.0,standard_x,-5.341867309424313e-09,0.010000002786749439
11,1.0000000000000009,1.0000000000000022,standard_x,-8.27171826461176e-10,0.009999997118745668
12,1.0000000000000009,1.000000000000002,standard_x,-3.423468050590401e-09,0.01000000273877444
