Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6907632416206807,5.619744602049953e-17,
1,0.7774602805952848,0.280358128926765,Y5Z1,0.785398157987362,-6.345603849648744e-08
2,0.8588274984005186,0.5434808515670871,Y0Z3,0.785398157982731,9.925087684012422e-08
3,0.9160202736319019,0.728429030208996,Y4Z1,0.7853981559631971,-1.2419100802650057e-07
4,0.9423865416032916,0.8136914295096899,Y2Z4,0.7853981286340083,-5.799770648974927e-07
5,0.9999999999863458,0.9999999999558454,X0X3,0.7853981543357189,2.6262852836904456
6,0.9999999999999969,0.9999999999999898,X3,-1.9516852686562434e-08,0.009997946574369705
7,0.9999999999999976,0.9999999999999926,standard_x,6.445789332495282e-09,0.009999968162046161
8,0.999999999999998,0.9999999999999933,Y2Z1,-2.2495393968758897e-08,0.009999986987148483
9,0.9999999999999981,0.9999999999999939,Y2Z1,-2.105874233731192e-08,0.009999986987148483
10,0.9999999999999988,0.9999999999999961,Y2Z1,-2.1058742041344837e-08,0.00999999781119226
11,0.9999999999999997,0.9999999999999989,standard_x,8.664475515227853e-09,0.009999997338305368
12,1.0,0.9999999999999998,Y3Z0,7.168473383128802e-16,0.009999999999997133
