Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7045818379332043,4.923437452710659e-18,
1,0.8092956822744574,0.35445973804947295,Y1Z3,0.785398186255853,2.0730435878378537e-08
2,0.9101492710583924,0.6958523866203874,Y2Z0,0.7853981574932949,-1.3883046134028766e-07
3,0.953098442485657,0.8412367161645996,Y5Z2,0.7853980690835738,1.7874104042770347e-06
4,0.9888634789499926,0.9623025173127664,Y4Z0,-0.7853794765717784,7.586579973777373e-05
5,0.9888645315125119,0.9623060802708187,standard_x,1.8114552942730925e-08,1.5605550257378902
6,0.9888645802096859,0.962306245112322,X4,1.5707832741243202,1.765385438083666
7,0.9999999999938647,0.9999999999792321,Y1Y3,0.7853982751823171,10.383388457793213
8,0.9999999999992752,0.999999999997547,standard_x,-4.5615319239443516e-08,0.010000316199157902
9,0.9999999999997957,0.9999999999993087,X4,1.0388346767769983e-05,0.00999511283686279
10,0.9999999999997984,0.9999999999993172,standard_x,2.968015764856074e-08,0.010000029855894401
11,0.9999999999997987,0.9999999999993191,X5,-1.4925318870532464e-07,0.010000024164139802
12,0.999999999999805,0.9999999999993402,X5,-1.187466568328767e-07,0.009999960629876297
