Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6856289007178967,2.2583086457423743e-17,
1,0.770773494006218,0.27084103304265916,Y0Z4,0.7853981518120898,-2.135143322772009e-08
2,0.8502450983483881,0.5236365493087894,Y3Z5,-0.7853985543519981,1.6700821496002033e-07
3,0.9200844838954956,0.7457924208459394,Y2Z4,0.7853981553131588,-1.4434627748277811e-07
4,0.9825934397541025,0.9446305328777131,Y1Z0,0.785398167396432,1.5206096980681784e-08
5,0.9825949569316138,0.9446353589495589,standard_x,5.0248280235278845e-09,1.3219847208201148
6,0.9999999999999934,0.999999999999979,Y3Y5,0.785398152127394,0.9563899645232636
7,0.9999999999999974,0.9999999999999919,X1X3,3.9615622029779304e-08,0.010000006513000563
8,0.9999999999999976,0.9999999999999923,Y1Z3,7.002201731374665e-10,0.009999999953449842
9,0.9999999999999978,0.999999999999993,Y1Z3,1.4000833127975467e-10,0.010000000000001074
10,0.9999999999999978,0.999999999999993,Y1Z3,1.400075317081897e-10,0.010000000280010931
11,0.9999999999999982,0.9999999999999942,Y1Z3,1.4000677182179806e-10,0.010000000280010957
12,0.9999999999999982,0.9999999999999943,Y1Z3,1.6843177662847452e-16,0.010000000000000337
