Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6583900411381597,-7.890556062192244e-18,
1,0.7463641721421482,0.25752800444429813,Y2Z3,0.7853981546247627,1.3762771531653565e-08
2,0.8274074078215023,0.49476709416337444,Y0Z5,0.7853981658585797,-2.7295388631451834e-08
3,0.9015003146220251,0.711660381020063,Y4Z1,0.7853981827896767,1.12406408105332e-07
4,0.9380698599116212,0.818710964122022,Y0Y5,0.5862613947616228,3.840218467882109
5,0.9736636359791101,0.9229051632199597,Y2Y3,0.7853990932353014,0.3642648653224433
6,0.9999297809464024,0.9997944467022226,Y1Y4,0.6464413888977599,-0.2178649935717091
7,0.9999999986776409,0.9999999961290383,Y5Z2,-6.954949746320325e-08,0.009830365216629599
8,0.9999999999998794,0.9999999999996472,X1,2.5822456901290292e-08,0.010002727698489566
9,0.9999999999999486,0.9999999999998496,X4X5,2.9355884749776464e-09,0.009999859123970082
10,0.9999999999999598,0.9999999999998823,Y5Z3,-7.933709634125104e-08,0.009999864544414738
11,0.9999999999999604,0.9999999999998838,Y5Z1,-8.830547292401946e-16,0.009999999999997792
12,0.9999999999999607,0.9999999999998846,Y5Z4,0.0,0.01
